,player_id,team_id_salary,league_id_salary,salary,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,w,l,gs,cg,sho,sv,ipouts,er,baopp,era,wp,bk,bfp,gf,pos,inn_outs,po,a,e,dp,pb,zr,debut,final_game,Days Played
4629,vicieda01,CHA,AL,8400000,CHA,AL,1310.0,1675.0,200.0,425.0,73.0,7.0,66.0,211.0,2.0,3.0,95.0,388.0,3.0,16.0,0.0,12.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,10239.0,917.0,65.0,27.0,10.0,0.0,0.0,2010-06-20,2014-09-28,1561.0
4630,victosh01,BOS,AL,39000000,PHI,NL,3759.0,4630.0,731.0,1274.0,231.0,70.0,108.0,489.0,231.0,46.0,381.0,626.0,12.0,81.0,52.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,28731.0,2669.0,77.0,15.0,23.0,0.0,0.0,2003-04-02,2015-10-04,4568.0
4631,vidrojo01,SEA,AL,25500000,MON,NL,2562.0,5113.0,720.0,1524.0,341.0,12.0,128.0,654.0,23.0,16.0,478.0,556.0,35.0,37.0,36.0,44.0,145.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,27794.0,2094.0,2819.0,79.0,619.0,0.0,0.0,1997-06-08,2008-08-04,4075.0
4632,villabr01,SDN,NL,906000,SDN,NL,273.0,2.0,48.0,109.0,0.0,0.0,14.0,0.0,0.0,0.0,60.0,79.0,6.0,7.0,4.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,308.0,47.0,1.4769999999999999,34.33,4.0,0.0,471.0,34.0,P,309.0,11.0,17.0,0.0,0.0,0.0,0.0,2000-05-23,2004-07-21,1520.0
4633,villabr02,DET,AL,1507500,DET,AL,222.0,0.0,42.0,67.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,86.0,5.0,1.0,3.0,7.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,225.0,38.0,0.9669999999999999,30.15,11.0,2.0,331.0,23.0,P,225.0,1.0,12.0,4.0,2.0,0.0,0.0,2011-04-02,2013-08-20,871.0
4634,villaca01,CHN,NL,15000000,MIL,NL,1275.0,116.0,447.0,889.0,0.0,0.0,122.0,4.0,0.0,0.0,312.0,858.0,31.0,31.0,50.0,22.0,4.0,49.0,53.0,76.0,0.0,0.0,10.0,2774.0,429.0,2.4699999999999998,41.5,30.0,1.0,3913.0,99.0,P,2592.0,50.0,93.0,2.0,7.0,0.0,0.0,2006-05-23,2015-09-30,3417.0
4635,villahe01,SLN,NL,675000,CHN,NL,340.0,473.0,53.0,109.0,21.0,2.0,25.0,72.0,83.0,35.0,40.0,98.0,6.0,2.0,0.0,1.0,14.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,C,3077.0,713.0,64.0,12.0,14.0,12.0,1.0,1990-06-01,1993-06-13,1108.0
4636,villajo01,HOU,AL,1511400,HOU,AL,389.0,589.0,75.0,139.0,29.0,5.0,10.0,46.0,42.0,14.0,53.0,180.0,2.0,2.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS,3534.0,236.0,448.0,43.0,101.0,0.0,0.0,2013-07-22,2015-10-02,802.0
4637,villaos01,HOU,NL,3375000,ARI,NL,774.0,15.0,168.0,327.0,0.0,0.0,42.0,0.0,0.0,0.0,135.0,243.0,24.0,16.0,26.0,18.0,1.0,24.0,15.0,5.0,0.0,0.0,1.0,1008.0,144.0,1.605,27.709999999999997,20.0,2.0,1464.0,53.0,P,1008.0,21.0,51.0,3.0,2.0,0.0,0.0,2003-03-31,2008-07-01,1919.0
4638,villoro01,COL,NL,8400000,SEA,NL,2151.0,170.0,672.0,1137.0,3.0,1.0,137.0,7.0,0.0,0.0,638.0,976.0,39.0,69.0,50.0,34.0,1.0,61.0,65.0,115.0,2.0,0.0,8.0,3504.0,614.0,4.1979999999999995,90.89000000000001,48.0,2.0,5193.0,168.0,P,3505.0,65.0,184.0,24.0,13.0,0.0,0.0,1995-04-28,2009-10-04,5273.0
4639,vinafe01,SLN,NL,15999999,ML4,NL,2245.0,4240.0,627.0,1196.0,194.0,49.0,40.0,343.0,116.0,67.0,288.0,292.0,11.0,157.0,33.0,24.0,71.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,26948.0,2334.0,2908.0,90.0,783.0,0.0,0.0,1993-04-10,2004-05-11,4049.0
4640,vinceni01,SDN,NL,1575900,SDN,NL,483.0,2.0,46.0,121.0,0.0,0.0,8.0,0.0,0.0,0.0,39.0,163.0,5.0,5.0,8.0,1.0,5.0,9.0,6.0,0.0,0.0,0.0,1.0,452.0,44.0,0.9019999999999999,9.8,2.0,0.0,600.0,25.0,P,381.0,7.0,20.0,2.0,2.0,0.0,0.0,2012-06-26,2015-10-04,1195.0
4641,violafr01,BOS,AL,14499999,MIN,AL,1263.0,185.0,1311.0,2853.0,3.0,0.0,294.0,6.0,0.0,0.0,867.0,1885.0,39.0,48.0,22.0,0.0,2.0,176.0,150.0,840.0,74.0,16.0,0.0,8509.0,1175.0,4.16,67.08,86.0,12.0,11933.0,0.0,P,8509.0,84.0,371.0,32.0,19.0,0.0,0.0,1982-06-06,1996-05-28,5105.0
4642,virgioz02,ATL,NL,2700000,PHI,NL,1423.0,2258.0,258.0,549.0,84.0,6.0,98.0,307.0,658.0,232.0,248.0,453.0,21.0,29.0,8.0,12.0,81.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,C,16324.0,3582.0,360.0,52.0,46.0,46.0,5.0,1980-10-05,1990-04-24,3488.0
4643,vitiejo01,KCA,AL,675000,KCA,AL,553.0,693.0,76.0,172.0,35.0,1.0,26.0,104.0,2.0,0.0,80.0,165.0,3.0,13.0,0.0,5.0,22.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,2421.0,426.0,30.0,8.0,37.0,0.0,0.0,1995-04-29,2003-09-28,3074.0
4644,vizcaar01,ATL,NL,1440000,ATL,NL,174.0,0.0,19.0,48.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,58.0,3.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,9.0,168.0,18.0,0.72,11.67,12.0,0.0,238.0,32.0,P,66.0,4.0,2.0,0.0,0.0,0.0,0.0,2011-08-10,2015-10-04,1516.0
4645,vizcajo01,LAN,NL,10500000,HOU,NL,3471.0,5379.0,633.0,1453.0,204.0,47.0,36.0,480.0,74.0,62.0,378.0,729.0,33.0,16.0,107.0,38.0,105.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS,34302.0,2146.0,3723.0,146.0,759.0,0.0,0.0,1989-09-10,2006-10-01,6230.0
4646,vizcalu01,COL,NL,10500000,MIL,AL,1629.0,6.0,273.0,495.0,0.0,0.0,79.0,0.0,0.0,0.0,237.0,497.0,37.0,16.0,16.0,21.0,0.0,35.0,30.0,0.0,0.0,0.0,8.0,1640.0,263.0,2.59,52.93,26.0,2.0,2347.0,156.0,P,1639.0,30.0,53.0,0.0,2.0,0.0,0.0,1999-07-23,2009-06-19,3619.0
4647,vizquom01,CLE,AL,18000000,CLE,AL,5912.0,10586.0,1445.0,2877.0,456.0,77.0,80.0,951.0,404.0,167.0,1028.0,1087.0,25.0,49.0,256.0,94.0,207.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS,73562.0,4268.0,8050.0,190.0,1797.0,0.0,0.0,1989-04-03,2012-10-03,8584.0
4648,vogelry01,SFN,NL,15000000,SFN,NL,798.0,292.0,613.0,1166.0,9.0,0.0,119.0,11.0,0.0,0.0,446.0,959.0,33.0,64.0,90.0,37.0,19.0,58.0,68.0,165.0,2.0,1.0,0.0,3323.0,548.0,3.2680000000000002,62.0,27.0,2.0,4838.0,48.0,P,2922.0,64.0,128.0,4.0,13.0,0.0,0.0,2000-09-02,2015-10-01,5507.0
4649,vogtst01,OAK,AL,1537500,OAK,AL,563.0,874.0,102.0,225.0,37.0,6.0,31.0,122.0,64.0,36.0,83.0,166.0,9.0,3.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,2718.0,1613.0,96.0,8.0,52.0,16.0,0.0,2012-04-06,2015-10-03,1275.0
4650,voigtja01,TEX,AL,465000,BAL,AL,763.0,588.0,84.0,138.0,32.0,3.0,20.0,83.0,7.0,3.0,78.0,129.0,3.0,2.0,4.0,4.0,11.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,8032.0,816.0,44.0,9.0,36.0,0.0,0.0,1992-08-03,1998-07-27,2184.0
4651,volqued01,KCA,AL,22500000,CIN,NL,676.0,277.0,658.0,1209.0,2.0,0.0,126.0,8.0,0.0,0.0,599.0,1232.0,23.0,65.0,91.0,38.0,18.0,79.0,68.0,218.0,3.0,1.0,0.0,3729.0,593.0,3.2059999999999995,64.5,65.0,5.0,5446.0,1.0,P,3132.0,61.0,132.0,10.0,5.0,0.0,0.0,2005-08-30,2015-10-04,3687.0
4652,volstch01,CHN,NL,7965000,FLO,NL,394.0,201.0,422.0,805.0,6.0,0.0,89.0,7.0,0.0,0.0,250.0,536.0,22.0,22.0,67.0,29.0,3.0,35.0,51.0,123.0,3.0,2.0,0.0,2117.0,386.0,2.1079999999999997,34.67,20.0,3.0,3085.0,1.0,P,2109.0,34.0,107.0,3.0,7.0,0.0,0.0,2008-07-06,2015-06-24,2544.0
4653,vonohda01,LAN,NL,205500,OAK,AL,381.0,8.0,72.0,187.0,0.0,0.0,7.0,0.0,0.0,0.0,62.0,62.0,19.0,3.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,503.0,62.0,1.56,20.34,3.0,1.0,722.0,44.0,P,503.0,6.0,35.0,1.0,4.0,0.0,0.0,1983-05-13,1987-06-21,1500.0
4654,vosbeed01,SDN,NL,2025000,TEX,NL,798.0,2.0,126.0,250.0,0.0,0.0,22.0,0.0,0.0,0.0,109.0,180.0,14.0,7.0,1.0,0.0,0.0,10.0,15.0,6.0,0.0,0.0,13.0,700.0,112.0,2.7359999999999998,68.79,10.0,8.0,1033.0,82.0,P,701.0,8.0,40.0,4.0,1.0,0.0,0.0,1986-09-17,2002-04-10,5684.0
4655,vottojo01,CIN,NL,56731965,CIN,NL,2208.0,3945.0,656.0,1226.0,276.0,14.0,192.0,633.0,59.0,27.0,754.0,884.0,97.0,34.0,0.0,24.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,24477.0,8410.0,1021.0,69.0,815.0,0.0,0.0,2007-09-04,2015-10-04,2952.0
4656,voylebr01,ATL,NL,600000,KCA,AL,120.0,1.0,54.0,83.0,0.0,0.0,12.0,0.0,0.0,0.0,44.0,57.0,2.0,4.0,4.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,205.0,49.0,0.7929999999999999,17.549999999999997,4.0,0.0,329.0,13.0,P,204.0,4.0,7.0,0.0,0.0,0.0,0.0,2001-09-08,2003-09-27,749.0
4657,vuckope01,ML4,AL,1620000,ML4,AL,858.0,208.0,680.0,1487.0,7.0,0.0,107.0,13.0,1.0,0.0,548.0,931.0,29.0,35.0,24.0,2.0,3.0,93.0,69.0,372.0,38.0,8.0,10.0,4366.0,592.0,2.98,51.07999999999999,46.0,10.0,6189.0,67.0,P,4366.0,87.0,222.0,21.0,15.0,0.0,0.0,1975-08-03,1986-10-02,4078.0
4658,vukovge01,CLE,AL,1125000,CLE,AL,1720.0,1602.0,164.0,430.0,76.0,10.0,27.0,203.0,9.0,19.0,127.0,229.0,27.0,4.0,5.0,11.0,32.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,21876.0,1916.0,50.0,26.0,16.0,0.0,0.0,1980-04-13,1985-10-06,2002.0
4659,wachami01,SLN,NL,1560000,SLN,NL,192.0,102.0,141.0,321.0,1.0,0.0,30.0,9.0,1.0,0.0,114.0,360.0,4.0,11.0,20.0,8.0,10.0,26.0,14.0,58.0,0.0,0.0,0.0,1059.0,126.0,0.6889999999999998,9.36,9.0,1.0,1469.0,2.0,P,516.0,33.0,48.0,4.0,1.0,0.0,0.0,2013-05-30,2015-09-30,853.0
4660,wadats01,CHN,NL,12000000,CHN,NL,63.0,28.0,43.0,98.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,103.0,2.0,4.0,6.0,2.0,6.0,5.0,5.0,20.0,0.0,0.0,0.0,305.0,38.0,0.5,6.87,1.0,0.0,425.0,0.0,P,207.0,5.0,10.0,0.0,0.0,0.0,0.0,2014-07-08,2015-09-04,423.0
4661,waddeto01,CLE,AL,810000,CLE,AL,339.0,0.0,106.0,179.0,0.0,0.0,33.0,0.0,0.0,0.0,83.0,118.0,12.0,3.0,0.0,0.0,0.0,15.0,11.0,18.0,1.0,0.0,15.0,646.0,103.0,0.73,22.22,2.0,0.0,893.0,56.0,P,646.0,18.0,24.0,0.0,1.0,0.0,0.0,1984-04-15,1987-04-20,1100.0
4662,wadeco01,NYA,AL,1526775,LAN,AL,483.0,2.0,78.0,158.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,138.0,7.0,6.0,2.0,3.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,533.0,72.0,0.966,16.3,7.0,0.0,724.0,38.0,P,534.0,11.0,16.0,1.0,0.0,0.0,0.0,2008-04-24,2012-09-24,1614.0
4663,wadete01,TBA,AL,667500,ATL,NL,183.0,25.0,67.0,139.0,0.0,0.0,19.0,2.0,0.0,0.0,72.0,137.0,7.0,3.0,3.0,0.0,1.0,8.0,5.0,38.0,0.0,0.0,1.0,379.0,56.0,0.73,17.89,5.0,0.0,566.0,14.0,P,379.0,4.0,14.0,2.0,1.0,0.0,0.0,1995-09-12,1998-09-26,1110.0
4664,waechdo01,KCA,AL,1920000,TBA,AL,339.0,8.0,251.0,428.0,0.0,0.0,68.0,0.0,0.0,0.0,129.0,227.0,10.0,15.0,11.0,15.0,0.0,18.0,27.0,54.0,1.0,1.0,0.0,1153.0,228.0,1.713,33.690000000000005,8.0,3.0,1698.0,16.0,P,1149.0,20.0,19.0,6.0,1.0,0.0,0.0,2003-08-27,2009-08-11,2176.0
4665,wagnebi02,NYN,NL,31500000,HOU,NL,2560.0,20.0,263.0,603.0,0.0,0.0,82.0,1.0,0.0,0.0,301.0,1208.0,26.0,33.0,17.0,10.0,0.0,47.0,40.0,0.0,0.0,0.0,422.0,2709.0,232.0,2.4469999999999996,37.28,43.0,1.0,3600.0,703.0,P,2709.0,33.0,86.0,5.0,2.0,0.0,0.0,1995-09-13,2010-10-03,5499.0
4666,wagnema02,MON,NL,465000,SEA,AL,45.0,0.0,62.0,91.0,0.0,0.0,15.0,0.0,0.0,0.0,38.0,41.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,28.0,1.0,0.0,0.0,240.0,61.0,0.25,6.86,0.0,0.0,364.0,0.0,P,240.0,4.0,8.0,1.0,1.0,0.0,0.0,1996-06-05,1996-09-22,109.0
4667,wagnepa01,MIL,NL,1350000,PIT,NL,482.0,169.0,359.0,668.0,2.0,0.0,64.0,9.0,0.0,1.0,262.0,499.0,19.0,22.0,16.0,0.0,3.0,29.0,45.0,168.0,6.0,2.0,3.0,1796.0,321.0,1.85,43.949999999999996,38.0,2.0,2643.0,20.0,P,1796.0,50.0,87.0,0.0,10.0,0.0,0.0,1992-07-26,1999-05-07,2476.0
4668,wagnery01,WAS,NL,1350000,CIN,NL,444.0,4.0,101.0,185.0,0.0,0.0,18.0,0.0,0.0,0.0,79.0,132.0,9.0,8.0,6.0,7.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,496.0,88.0,1.3659999999999999,22.910000000000004,16.0,1.0,754.0,23.0,P,501.0,12.0,24.0,4.0,0.0,0.0,0.0,2003-07-19,2007-05-06,1387.0
4669,wainhda01,SLN,NL,750000,COL,NL,255.0,5.0,91.0,130.0,0.0,0.0,15.0,0.0,0.0,0.0,61.0,67.0,2.0,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,315.0,86.0,1.581,68.66,7.0,1.0,498.0,31.0,P,316.0,10.0,21.0,2.0,3.0,0.0,0.0,1991-08-03,2000-04-27,3190.0
4670,wainwad01,SLN,NL,58500000,SLN,NL,884.0,520.0,601.0,1533.0,25.0,1.0,110.0,39.0,0.0,2.0,409.0,1492.0,20.0,42.0,115.0,34.0,30.0,121.0,67.0,221.0,21.0,9.0,3.0,4709.0,520.0,2.429,39.440000000000005,35.0,3.0,6420.0,13.0,P,4626.0,135.0,208.0,7.0,20.0,0.0,0.0,2005-09-11,2015-10-04,3675.0
4671,waitsri01,ML4,AL,1380000,CLE,AL,972.0,1.0,745.0,1514.0,0.0,0.0,110.0,0.0,0.0,1.0,568.0,660.0,34.0,11.0,0.0,0.0,0.0,79.0,92.0,380.0,47.0,10.0,8.0,4281.0,674.0,3.7399999999999998,62.10999999999999,37.0,1.0,6152.0,45.0,P,4281.0,91.0,252.0,8.0,10.0,0.0,0.0,1973-09-17,1985-10-06,4402.0
4672,wakefti01,BOS,AL,14010000,BOS,AL,1884.0,111.0,1795.0,3165.0,2.0,0.0,419.0,4.0,0.0,0.0,1208.0,2203.0,33.0,187.0,44.0,61.0,0.0,200.0,180.0,634.0,33.0,6.0,22.0,9679.0,1582.0,4.258,83.62,134.0,8.0,13939.0,78.0,P,9677.0,227.0,329.0,30.0,29.0,0.0,0.0,1992-07-31,2011-09-25,6995.0
4673,walbema01,ANA,AL,2775000,ANA,AL,1339.0,2109.0,215.0,492.0,79.0,5.0,28.0,208.0,433.0,200.0,133.0,343.0,4.0,10.0,14.0,14.0,56.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,C,15242.0,3304.0,248.0,34.0,26.0,42.0,1.0,1993-04-07,2003-09-28,3826.0
4674,waldejo01,SLN,NL,8025000,LAA,AL,729.0,0.0,78.0,176.0,0.0,0.0,13.0,0.0,0.0,0.0,96.0,266.0,10.0,2.0,5.0,5.0,2.0,12.0,14.0,0.0,0.0,0.0,39.0,666.0,74.0,1.2709999999999997,15.989999999999997,31.0,1.0,930.0,86.0,P,633.0,10.0,20.0,3.0,0.0,0.0,0.0,2010-08-22,2015-04-29,1711.0
4675,waldrky01,MIN,AL,1440000,MIN,AL,72.0,0.0,13.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,12.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,13.0,0.551,8.26,2.0,0.0,144.0,4.0,P,96.0,3.0,9.0,0.0,2.0,0.0,0.0,2011-09-05,2012-10-02,393.0
4676,walkbo01,PIT,NL,6525000,PIT,NL,1052.0,510.0,859.0,1745.0,11.0,2.0,144.0,48.0,0.0,4.0,622.0,1015.0,36.0,46.0,50.0,1.0,8.0,105.0,81.0,518.0,16.0,6.0,5.0,4998.0,746.0,3.71,58.07000000000001,80.0,33.0,7127.0,24.0,P,4998.0,154.0,232.0,26.0,22.0,0.0,0.0,1980-05-26,1993-09-29,4874.0
4677,walkech01,NYN,NL,1905000,CHN,NL,1099.0,1217.0,150.0,299.0,37.0,7.0,17.0,116.0,67.0,19.0,109.0,212.0,7.0,1.0,6.0,15.0,22.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,10088.0,592.0,330.0,39.0,36.0,0.0,0.0,1980-09-02,1993-10-03,4779.0
4678,walkedu01,TEX,AL,555000,CIN,NL,902.0,861.0,95.0,197.0,37.0,5.0,24.0,99.0,25.0,10.0,103.0,190.0,7.0,3.0,4.0,8.0,6.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,10376.0,789.0,40.0,28.0,4.0,0.0,0.0,1982-05-25,1988-07-18,2246.0
4679,walkegr01,CHA,AL,2190000,CHA,AL,1636.0,2864.0,368.0,746.0,164.0,19.0,113.0,444.0,19.0,12.0,268.0,520.0,28.0,20.0,3.0,22.0,61.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DH,17184.0,5828.0,363.0,45.0,547.0,0.0,0.0,1982-09-18,1990-07-01,2843.0
4680,walkeja01,BAL,AL,13500000,DET,AL,1635.0,0.0,226.0,463.0,0.0,0.0,73.0,0.0,0.0,0.0,110.0,318.0,21.0,18.0,10.0,14.0,0.0,19.0,21.0,4.0,0.0,0.0,12.0,1326.0,203.0,2.4290000000000003,47.26,15.0,2.0,1903.0,127.0,P,1327.0,19.0,51.0,2.0,4.0,0.0,0.0,1997-04-02,2009-06-02,4444.0
4681,walkeke01,SDN,NL,1350000,SDN,NL,366.0,4.0,59.0,85.0,0.0,0.0,10.0,0.0,0.0,0.0,63.0,96.0,10.0,6.0,5.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,306.0,54.0,1.6229999999999998,43.42,3.0,2.0,453.0,25.0,P,309.0,2.0,17.0,0.0,0.0,0.0,0.0,2000-04-14,2005-07-09,1912.0
4682,walkela01,COL,NL,38000001,COL,NL,5698.0,6907.0,1355.0,2160.0,471.0,62.0,383.0,1311.0,230.0,76.0,913.0,1231.0,117.0,138.0,7.0,65.0,153.0,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OF,76481.0,6203.0,317.0,89.0,117.0,0.0,0.0,1989-08-16,2005-10-02,5891.0
4683,walkemi01,CHN,NL,375000,CLE,AL,264.0,3.0,105.0,181.0,0.0,0.0,18.0,0.0,0.0,0.0,95.0,77.0,9.0,8.0,0.0,0.0,0.0,3.0,11.0,24.0,0.0,0.0,2.0,483.0,91.0,1.36,25.91,8.0,2.0,755.0,29.0,P,483.0,11.0,21.0,1.0,1.0,0.0,0.0,1988-09-09,1996-07-11,2862.0
4684,walkene01,PIT,NL,24000000,PIT,NL,1653.0,3063.0,405.0,833.0,174.0,17.0,93.0,418.0,26.0,19.0,278.0,593.0,18.0,43.0,9.0,33.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,17328.0,1542.0,2251.0,43.0,525.0,0.0,0.0,2009-09-01,2015-10-04,2224.0
4685,walkepe01,TOR,AL,1950000,TOR,NL,432.0,1.0,181.0,362.0,0.0,0.0,48.0,0.0,0.0,0.0,133.0,192.0,9.0,7.0,7.0,11.0,0.0,20.0,14.0,31.0,0.0,0.0,4.0,1018.0,169.0,2.492,51.79,6.0,2.0,1473.0,35.0,P,1018.0,24.0,51.0,5.0,3.0,0.0,0.0,1995-06-07,2006-07-07,4048.0
4686,walketa01,SEA,AL,1539300,SEA,AL,120.0,9.0,111.0,206.0,1.0,0.0,27.0,1.0,0.0,0.0,62.0,208.0,2.0,12.0,5.0,7.0,7.0,14.0,11.0,37.0,2.0,0.0,0.0,668.0,103.0,0.679,10.77,6.0,2.0,926.0,2.0,P,159.0,15.0,27.0,4.0,2.0,0.0,0.0,2013-08-30,2015-09-14,745.0
4687,walketo04,BOS,AL,10350000,MIN,NL,2486.0,4554.0,647.0,1316.0,284.0,30.0,107.0,545.0,66.0,37.0,421.0,571.0,34.0,16.0,18.0,46.0,102.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2B,28045.0,2239.0,2753.0,96.0,571.0,0.0,0.0,1996-08-30,2007-05-10,3905.0
4688,walkety01,SFN,NL,2250000,SFN,NL,858.0,12.0,148.0,300.0,0.0,0.0,37.0,0.0,0.0,0.0,111.0,250.0,15.0,8.0,16.0,14.0,0.0,23.0,18.0,1.0,0.0,0.0,34.0,899.0,141.0,2.4280000000000004,46.97,14.0,0.0,1288.0,108.0,P,897.0,14.0,29.0,3.0,2.0,0.0,0.0,2002-07-02,2010-06-19,2909.0
4689,wallabr01,HOU,AL,1485000,HOU,NL,677.0,1067.0,124.0,264.0,58.0,3.0,34.0,118.0,2.0,2.0,90.0,349.0,9.0,22.0,1.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1B,6663.0,1986.0,216.0,23.0,196.0,0.0,0.0,2010-07-31,2015-10-03,1890.0
4690,wallade01,KCA,AL,648000,KCA,AL,81.0,0.0,16.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,20.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,99.0,14.0,0.25,7.25,2.0,0.0,149.0,15.0,P,99.0,3.0,3.0,1.0,0.0,0.0,0.0,1996-08-13,1999-09-04,1117.0
4691,wallaje01,BOS,AL,1200000,PIT,NL,357.0,1.0,77.0,119.0,0.0,0.0,11.0,0.0,0.0,0.0,118.0,120.0,3.0,5.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,411.0,64.0,0.7219999999999999,14.91,14.0,1.0,636.0,23.0,P,411.0,2.0,16.0,1.0,0.0,0.0,0.0,1997-08-21,2001-10-03,1504.0
4692,wallati01,LAN,NL,10237500,MON,NL,4456.0,8099.0,909.0,2088.0,432.0,36.0,260.0,1125.0,51.0,66.0,649.0,1307.0,89.0,77.0,6.0,77.0,192.0,0.0,0.0,2152.0,0.0,0.0,0.0,6.0,1.0,0.8300000000000001,9.0,0.0,1.0,7.0,2.0,3B,57354.0,2600.0,4068.0,247.0,374.0,0.0,0.0,1980-09-06,1996-09-29,5867.0
4693,walldo01,NYN,NL,3450000,HOU,NL,703.0,68.0,250.0,480.0,1.0,0.0,62.0,1.0,0.0,0.0,158.0,344.0,16.0,11.0,19.0,3.0,0.0,31.0,28.0,74.0,2.0,1.0,2.0,1422.0,221.0,1.594,36.5,19.0,4.0,2006.0,63.0,P,1424.0,41.0,65.0,5.0,4.0,0.0,0.0,1995-09-02,2002-06-11,2474.0
4694,wallide01,SLN,NL,1845000,HOU,NL,2515.0,2945.0,372.0,799.0,142.0,30.0,49.0,380.0,44.0,18.0,308.0,316.0,29.0,4.0,6.0,24.0,57.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LF,24202.0,2672.0,765.0,80.0,197.0,0.0,0.0,1975-09-07,1992-04-10,6060.0
4695,walljo02,LAN,NL,1471500,LAN,NL,45.0,0.0,23.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,11.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,23.0,1.358,76.75999999999999,2.0,0.0,76.0,11.0,P,42.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-07-22,2014-04-19,636.0
