,team_id_salary,league_id_salary,player_id,salary,team_id,league_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
102,CIN,NL,anderji02,600000,PIT,NL,122.0,170.0,11.0,23.0,3.0,0.0,0.0,6.0,0.0,0.0,8.0,44.0,0.0,0.0,15.0,0.0,1.0
103,DET,AL,anderjo03,400000,ATL,AL,179.0,486.0,73.0,132.0,17.0,5.0,4.0,47.0,36.0,7.0,26.0,82.0,2.0,4.0,2.0,1.0,8.0
104,CAL,AL,anderke01,105000,CAL,AL,135.0,366.0,43.0,95.0,12.0,2.0,1.0,22.0,1.0,4.0,30.0,61.0,1.0,2.0,10.0,1.0,8.0
105,SDN,NL,anderla02,2000000,PHI,NL,699.0,38.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,4.0,0.0,0.0
106,DET,AL,anderma01,3200000,DET,AL,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,NYN,NL,anderma02,1150000,PHI,NL,1151.0,3204.0,392.0,849.0,174.0,20.0,63.0,371.0,71.0,24.0,227.0,471.0,28.0,15.0,31.0,31.0,60.0
108,SEA,AL,andinro01,1600000,BAL,AL,468.0,1320.0,157.0,306.0,58.0,1.0,18.0,96.0,24.0,12.0,113.0,309.0,2.0,6.0,21.0,7.0,42.0
109,MON,NL,andresh01,1250000,MON,NL,569.0,1704.0,196.0,375.0,76.0,4.0,86.0,263.0,7.0,10.0,191.0,515.0,17.0,7.0,3.0,19.0,35.0
110,TBA,AL,andrima01,507500,TBA,AL,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,TEX,AL,andruel01,15000000,TEX,AL,1074.0,4119.0,573.0,1113.0,176.0,30.0,27.0,367.0,217.0,75.0,361.0,614.0,2.0,30.0,95.0,29.0,96.0
112,OAK,AL,andujjo01,1353333,HOU,NL,407.0,607.0,31.0,77.0,12.0,2.0,5.0,38.0,7.0,3.0,30.0,315.0,0.0,0.0,51.0,1.0,7.0
113,TOR,AL,andujlu01,170000,TOR,AL,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,SLN,NL,ankieri01,2825000,SLN,NL,653.0,1921.0,260.0,462.0,101.0,10.0,76.0,251.0,21.0,12.0,162.0,555.0,13.0,12.0,8.0,12.0,31.0
115,SEA,AL,anthoer01,1100000,HOU,NL,682.0,1999.0,249.0,462.0,81.0,8.0,78.0,269.0,24.0,14.0,217.0,491.0,22.0,5.0,3.0,19.0,34.0
116,SFN,NL,aokino01,4000000,MIL,NL,531.0,1963.0,266.0,563.0,91.0,16.0,24.0,156.0,81.0,33.0,171.0,169.0,2.0,36.0,24.0,9.0,28.0
117,ANA,AL,appieke01,11500000,KCA,AL,414.0,83.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,39.0,0.0,1.0,5.0,0.0,0.0
118,BAL,AL,aquingr01,500000,ARI,NL,145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,FLO,NL,aquinlu01,735000,KCA,AL,222.0,35.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,0.0,0.0
120,TBA,AL,archech01,1166667,TBA,AL,97.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
121,MIN,AL,arciaos01,532500,MIN,AL,219.0,781.0,86.0,190.0,33.0,5.0,36.0,108.0,2.0,4.0,58.0,259.0,8.0,12.0,0.0,2.0,12.0
122,COL,NL,ardoida01,335000,COL,AL,165.0,423.0,50.0,87.0,17.0,1.0,8.0,35.0,2.0,1.0,42.0,124.0,4.0,13.0,8.0,2.0,13.0
123,COL,NL,arenano01,512500,COL,NL,401.0,1534.0,204.0,431.0,106.0,10.0,70.0,243.0,6.0,6.0,82.0,240.0,15.0,9.0,3.0,18.0,46.0
124,TEX,AL,arencjp01,1800000,TOR,AL,467.0,1573.0,169.0,333.0,67.0,4.0,80.0,245.0,2.0,3.0,85.0,484.0,4.0,17.0,1.0,11.0,25.0
125,PHI,NL,ariasal01,625000,FLO,NL,775.0,1773.0,203.0,470.0,84.0,6.0,18.0,196.0,10.0,5.0,181.0,211.0,14.0,23.0,17.0,16.0,47.0
126,HOU,NL,ariasal02,439500,COL,NL,63.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
127,SDN,NL,ariasge01,215000,SDN,NL,173.0,480.0,46.0,114.0,18.0,2.0,14.0,55.0,2.0,0.0,25.0,121.0,2.0,2.0,6.0,0.0,14.0
128,SFN,NL,ariasjo01,1450000,SFN,NL,474.0,1052.0,112.0,279.0,46.0,11.0,7.0,95.0,13.0,3.0,37.0,150.0,7.0,8.0,12.0,9.0,24.0
129,BOS,AL,armasto01,1000000,OAK,AL,1432.0,5164.0,614.0,1302.0,204.0,39.0,251.0,815.0,18.0,20.0,260.0,1201.0,37.0,15.0,11.0,52.0,149.0
130,PIT,NL,armasto02,3000000,MON,NL,186.0,268.0,6.0,26.0,2.0,1.0,0.0,10.0,0.0,0.0,4.0,99.0,0.0,0.0,27.0,0.0,2.0
131,TEX,AL,armstja01,1150000,CIN,NL,153.0,185.0,8.0,21.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,83.0,0.0,2.0,26.0,0.0,6.0
132,BAL,AL,arnolto01,62500,BAL,AL,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,TEX,AL,arnsbbr01,287500,TEX,AL,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,SLN,NL,arochre01,195000,SLN,NL,124.0,69.0,3.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,31.0,0.0,0.0,10.0,0.0,0.0
135,CIN,NL,arredjo01,800000,CIN,AL,214.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
136,CHN,NL,arrieja01,3630000,BAL,AL,137.0,143.0,8.0,22.0,3.0,2.0,2.0,8.0,0.0,0.0,5.0,75.0,0.0,0.0,14.0,0.0,2.0
137,BOS,AL,arrojro01,1900000,BOS,AL,158.0,37.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,20.0,0.0,0.0,4.0,0.0,0.0
138,CIN,NL,arroybr01,16445535,CIN,NL,421.0,603.0,35.0,77.0,16.0,0.0,6.0,29.0,1.0,0.0,14.0,266.0,0.0,1.0,82.0,3.0,8.0
139,LAN,NL,arrueba01,3000000,,,,,,,,,,,,,,,,,,,
140,PIT,NL,ascanjo01,416000,CHN,NL,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141,PHI,NL,ascheco01,517500,PHI,NL,300.0,984.0,102.0,242.0,55.0,4.0,27.0,107.0,2.0,3.0,74.0,256.0,10.0,5.0,3.0,3.0,11.0
142,SDN,NL,asencmi01,350000,KCA,AL,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
143,HOU,NL,ashbyal01,575000,HOU,NL,1370.0,4123.0,397.0,1010.0,183.0,13.0,90.0,513.0,7.0,10.0,461.0,622.0,66.0,11.0,55.0,41.0,125.0
144,LAN,NL,ashbyan01,8500000,SDN,NL,313.0,521.0,26.0,70.0,13.0,0.0,1.0,26.0,1.0,0.0,16.0,218.0,0.0,0.0,83.0,1.0,5.0
145,LAN,NL,ashlebi01,275000,LAN,NL,281.0,618.0,56.0,144.0,23.0,1.0,28.0,84.0,0.0,0.0,63.0,236.0,5.0,4.0,0.0,3.0,15.0
146,CHN,NL,assenpa01,2665333,CHN,NL,884.0,36.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,7.0,0.0,1.0
147,NYN,NL,astacpe01,7000000,LAN,NL,395.0,676.0,31.0,90.0,7.0,1.0,0.0,28.0,0.0,1.0,5.0,256.0,0.0,5.0,89.0,0.0,5.0
148,CLE,AL,atchisc01,900000,BOS,AL,300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,MIN,AL,atherke01,345000,OAK,AL,342.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
150,COL,NL,atkinga01,7050000,COL,NL,817.0,2928.0,399.0,835.0,169.0,7.0,99.0,488.0,8.0,4.0,291.0,449.0,12.0,20.0,0.0,34.0,94.0
151,SLN,NL,augenbr01,414000,ARI,NL,12.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
152,ML4,AL,augusdo01,170000,ML4,AL,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,PHI,NL,aumonph01,500000,PHI,NL,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
154,SFN,NL,aurilri01,6250000,SFN,NL,1652.0,5721.0,745.0,1576.0,301.0,22.0,186.0,756.0,23.0,18.0,450.0,861.0,22.0,24.0,36.0,47.0,140.0
155,NYA,AL,ausanjo01,110000,NYA,AL,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,HOU,NL,ausmubr01,5500000,HOU,NL,1971.0,6279.0,718.0,1579.0,270.0,34.0,80.0,607.0,102.0,53.0,634.0,1034.0,69.0,69.0,82.0,37.0,201.0
157,KCA,AL,austije01,205000,KCA,AL,38.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
158,ML4,AL,austiji02,150000,ML4,AL,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,PIT,NL,avenbr01,320000,CLE,NL,259.0,609.0,85.0,166.0,33.0,2.0,20.0,103.0,6.0,4.0,57.0,135.0,1.0,11.0,0.0,6.0,12.0
160,BOS,AL,averyst01,4850000,ATL,NL,306.0,437.0,35.0,76.0,14.0,4.0,4.0,32.0,1.0,1.0,12.0,135.0,0.0,0.0,41.0,5.0,4.0
161,DET,AL,avilaal01,5400000,DET,AL,683.0,2084.0,246.0,504.0,111.0,7.0,66.0,282.0,7.0,7.0,325.0,653.0,12.0,11.0,9.0,16.0,52.0
162,ATL,NL,avilalu01,530000,ATL,NL,241.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
163,CLE,AL,avilemi01,3500000,KCA,AL,810.0,2756.0,358.0,731.0,132.0,12.0,58.0,292.0,76.0,29.0,126.0,382.0,4.0,12.0,32.0,30.0,81.0
164,CHA,AL,axelrdy01,493000,CHA,AL,59.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
165,MIL,NL,axforjo01,5000000,MIL,NL,403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,CLE,AL,ayalabe01,303333,BAL,AL,425.0,865.0,114.0,217.0,42.0,1.0,38.0,145.0,2.0,4.0,71.0,136.0,7.0,2.0,1.0,12.0,22.0
167,SEA,AL,ayalabo01,1800000,SEA,AL,406.0,31.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0
168,WAS,NL,ayalalu01,1700000,WAS,NL,534.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
169,LAA,AL,aybarer01,8750000,LAA,AL,1220.0,4427.0,572.0,1223.0,222.0,43.0,48.0,417.0,141.0,53.0,226.0,543.0,10.0,42.0,69.0,33.0,87.0
170,CHN,NL,aybarma01,665000,SLN,NL,210.0,70.0,6.0,13.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,28.0,0.0,0.0,4.0,0.0,0.0
171,TBA,AL,aybarwi01,1350000,TBA,AL,405.0,1219.0,137.0,315.0,68.0,2.0,33.0,157.0,7.0,5.0,142.0,206.0,6.0,14.0,7.0,8.0,22.0
172,PHI,NL,ayraubo01,125000,PHI,NL,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
173,SDN,NL,azocaos01,120000,SDN,NL,202.0,439.0,38.0,99.0,16.0,0.0,5.0,36.0,10.0,0.0,12.0,36.0,2.0,2.0,4.0,3.0,5.0
174,HOU,NL,backebr01,1550000,HOU,NL,153.0,133.0,22.0,34.0,5.0,2.0,4.0,16.0,1.0,0.0,10.0,48.0,0.0,2.0,13.0,0.0,1.0
175,MIN,AL,backmwa01,750000,NYN,NL,1102.0,3245.0,482.0,893.0,138.0,19.0,10.0,240.0,117.0,52.0,371.0,480.0,9.0,5.0,68.0,19.0,55.0
176,NYN,NL,bacsimi02,302500,NYN,NL,51.0,50.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,7.0,0.0,0.0
177,BOS,AL,badenbu01,2150000,FLO,NL,418.0,33.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,0.0,5.0,0.0,0.0
178,SDN,NL,baekch01,429900,SEA,AL,61.0,30.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0
179,CLE,AL,baergca01,4750000,CLE,AL,1630.0,5439.0,731.0,1583.0,279.0,17.0,134.0,774.0,59.0,24.0,291.0,580.0,41.0,73.0,26.0,66.0,158.0
180,FLO,NL,baezbe01,202000,FLO,NL,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,BAL,AL,baezda01,7166666,CLE,AL,533.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
182,LAN,NL,baezpe01,512500,LAN,NL,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,HOU,NL,bagweje01,19369019,HOU,NL,2150.0,7797.0,1517.0,2314.0,488.0,32.0,449.0,1529.0,202.0,78.0,1401.0,1558.0,155.0,128.0,3.0,102.0,221.0
184,BOS,AL,bailean01,4100000,OAK,AL,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,KCA,AL,baileco01,320000,BOS,AL,172.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
186,CIN,NL,baileho02,10000000,CIN,NL,172.0,304.0,18.0,48.0,6.0,0.0,0.0,17.0,0.0,0.0,9.0,119.0,0.0,1.0,41.0,0.0,10.0
187,HOU,NL,bailema01,100000,HOU,NL,340.0,949.0,101.0,209.0,37.0,1.0,24.0,101.0,2.0,5.0,166.0,222.0,23.0,3.0,3.0,5.0,34.0
188,COL,NL,bailero01,355000,COL,NL,93.0,97.0,15.0,20.0,1.0,1.0,1.0,8.0,0.0,0.0,6.0,22.0,0.0,0.0,11.0,0.0,0.0
189,CAL,AL,bailesc01,600000,CLE,AL,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,LAN,NL,bailobo01,375000,TOR,AL,955.0,2937.0,339.0,775.0,107.0,23.0,9.0,222.0,90.0,36.0,187.0,164.0,10.0,20.0,42.0,20.0,51.0
191,BAL,AL,baineha01,2000000,CHA,AL,2830.0,9908.0,1299.0,2866.0,488.0,49.0,384.0,1628.0,34.0,34.0,1062.0,1441.0,187.0,14.0,9.0,99.0,298.0
192,PIT,NL,bairdo01,325000,CIN,NL,584.0,52.0,2.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0
193,MIN,AL,bakerdo01,115000,DET,AL,136.0,246.0,38.0,51.0,11.0,2.0,0.0,22.0,3.0,0.0,18.0,62.0,0.0,3.0,8.0,1.0,1.0
194,OAK,AL,bakerdu01,575000,ATL,NL,2039.0,7117.0,964.0,1981.0,320.0,23.0,242.0,1013.0,137.0,73.0,762.0,926.0,52.0,30.0,27.0,85.0,158.0
195,MIA,NL,bakerje03,2100000,COL,NL,748.0,1793.0,244.0,474.0,108.0,15.0,54.0,235.0,14.0,1.0,139.0,472.0,6.0,9.0,1.0,16.0,55.0
196,SDN,NL,bakerjo01,930000,FLO,NL,359.0,1076.0,124.0,266.0,57.0,1.0,14.0,120.0,2.0,1.0,127.0,269.0,15.0,10.0,8.0,7.0,32.0
197,MIN,AL,bakersc02,6500000,MIN,AL,193.0,32.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0
198,BAL,AL,bakopa01,900000,ATL,NL,789.0,2202.0,195.0,508.0,98.0,11.0,24.0,195.0,4.0,9.0,233.0,589.0,36.0,7.0,16.0,13.0,44.0
199,NYA,AL,balbost01,900000,KCA,AL,960.0,3120.0,351.0,714.0,127.0,11.0,181.0,495.0,1.0,2.0,273.0,856.0,21.0,19.0,1.0,27.0,67.0
200,TBA,AL,baldero01,2250000,TBA,AL,519.0,1910.0,281.0,531.0,99.0,18.0,60.0,262.0,60.0,16.0,102.0,388.0,8.0,31.0,7.0,15.0,33.0
201,CHA,AL,baldwja01,5950000,CHA,AL,266.0,44.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,1.0
202,KCA,AL,balejo01,2200000,KCA,AL,109.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
203,CIN,NL,balenwl01,416000,SEA,AL,170.0,511.0,54.0,113.0,31.0,1.0,15.0,52.0,2.0,2.0,44.0,149.0,2.0,0.0,0.0,4.0,15.0
204,DET,AL,balesco01,485000,WAS,NL,88.0,28.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,1.0,11.0,0.0,0.0
205,OAK,AL,balfogr01,4500000,TBA,AL,534.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
206,BAL,AL,ballaje01,465000,BAL,AL,197.0,13.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
207,CHN,NL,balleja01,75000,CHN,NL,94.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0
208,CLE,AL,bandoch01,325000,CLE,AL,498.0,1284.0,134.0,292.0,46.0,2.0,27.0,142.0,1.0,5.0,138.0,197.0,6.0,2.0,27.0,16.0,44.0
209,BOS,AL,bankhsc01,1450000,SEA,AL,267.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
210,FLO,NL,banksbr01,300000,FLO,NL,273.0,495.0,65.0,122.0,19.0,3.0,13.0,64.0,8.0,3.0,62.0,129.0,6.0,2.0,5.0,5.0,7.0
211,BOS,AL,bankswi01,450000,MIN,AL,184.0,68.0,5.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,23.0,0.0,2.0,8.0,0.0,0.0
212,TEX,AL,bannial01,350000,CHA,AL,972.0,3007.0,430.0,811.0,143.0,28.0,19.0,288.0,108.0,37.0,292.0,318.0,13.0,13.0,33.0,28.0,45.0
213,KCA,AL,bannibr01,2300000,KCA,AL,117.0,29.0,3.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,1.0
214,CHA,AL,bannifl01,930000,CHA,AL,431.0,80.0,6.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0,0.0,11.0,0.0,1.0
215,MIN,AL,baptitr01,170000,MIN,AL,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,PIT,NL,barajro01,4000000,ARI,NL,1114.0,3460.0,396.0,812.0,187.0,1.0,136.0,480.0,2.0,2.0,207.0,638.0,31.0,46.0,28.0,39.0,61.0
217,BAL,AL,barbebr01,958750,FLO,NL,479.0,1434.0,163.0,388.0,73.0,6.0,16.0,133.0,16.0,13.0,164.0,268.0,10.0,32.0,18.0,11.0,25.0
218,KCA,AL,barbebr02,210000,KCA,AL,26.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
219,CHA,AL,barcelo01,240000,CHA,AL,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,BOS,AL,bardda01,1862500,BOS,AL,211.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221,FLO,NL,bardebr01,415000,SLN,NL,119.0,175.0,21.0,37.0,4.0,0.0,4.0,14.0,0.0,2.0,11.0,44.0,0.0,3.0,3.0,1.0,5.0
222,SDN,NL,bardjo01,2237500,CLE,AL,586.0,1778.0,162.0,452.0,109.0,3.0,39.0,220.0,1.0,4.0,175.0,299.0,12.0,3.0,11.0,13.0,56.0
223,NYA,AL,barfije01,2166667,TOR,AL,1428.0,4759.0,715.0,1219.0,216.0,30.0,241.0,716.0,66.0,47.0,551.0,1234.0,49.0,34.0,16.0,34.0,100.0
224,TEX,AL,barfijo01,110000,TEX,AL,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,CLE,AL,barfijo02,416100,CLE,AL,309.0,1012.0,133.0,267.0,53.0,6.0,16.0,112.0,35.0,11.0,44.0,188.0,7.0,5.0,5.0,9.0,11.0
226,HOU,NL,barkegl01,270000,HOU,NL,235.0,164.0,53.0,38.0,4.0,1.0,3.0,18.0,30.0,18.0,21.0,48.0,0.0,4.0,6.0,2.0,0.0
227,MIL,NL,barkeke01,205000,MIL,NL,126.0,285.0,32.0,71.0,12.0,0.0,6.0,36.0,3.0,0.0,34.0,65.0,2.0,1.0,0.0,3.0,4.0
228,ATL,NL,barkele01,900000,CLE,AL,248.0,63.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,31.0,0.0,0.0,6.0,0.0,1.0
229,PIT,NL,barmecl01,5500000,COL,NL,1186.0,3805.0,434.0,932.0,208.0,17.0,89.0,415.0,43.0,30.0,216.0,734.0,32.0,60.0,60.0,26.0,54.0
230,MON,NL,barnebr01,182500,MON,NL,116.0,107.0,3.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,51.0,0.0,0.0,11.0,0.0,1.0
231,COL,NL,barnebr02,501000,COL,NL,417.0,1053.0,121.0,257.0,50.0,7.0,19.0,92.0,21.0,18.0,62.0,323.0,3.0,12.0,14.0,3.0,23.0
232,LAN,NL,barneda01,2525000,CHN,NL,581.0,1921.0,228.0,472.0,90.0,13.0,21.0,157.0,20.0,5.0,115.0,237.0,10.0,21.0,18.0,13.0,48.0
233,MIN,AL,barnejo01,200000,MIN,AL,20.0,58.0,6.0,14.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,9.0,0.0,3.0,0.0,0.0,3.0
234,BOS,AL,barnema01,508500,BOS,AL,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,DET,AL,barnesk01,265000,DET,NL,353.0,614.0,95.0,159.0,30.0,4.0,14.0,83.0,20.0,18.0,41.0,74.0,3.0,4.0,8.0,8.0,10.0
236,WAS,NL,barreaa01,514200,WAS,NL,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,BOS,AL,barrema02,1000000,BOS,AL,941.0,3378.0,418.0,938.0,163.0,9.0,18.0,314.0,57.0,21.0,304.0,209.0,7.0,16.0,102.0,33.0,81.0
238,CHN,NL,barremi01,4533333,MON,NL,1054.0,3512.0,398.0,925.0,220.0,21.0,98.0,424.0,11.0,17.0,279.0,480.0,38.0,28.0,22.0,32.0,105.0
239,PHI,NL,barroto01,150000,MON,NL,58.0,190.0,22.0,54.0,12.0,1.0,4.0,24.0,0.0,1.0,12.0,39.0,0.0,2.0,2.0,3.0,2.0
240,COL,NL,barryje01,202000,COL,NL,104.0,217.0,25.0,53.0,18.0,0.0,5.0,28.0,0.0,4.0,22.0,48.0,1.0,2.0,0.0,4.0,4.0
241,ANA,AL,barteki01,270000,DET,AL,243.0,416.0,69.0,90.0,12.0,5.0,4.0,33.0,36.0,19.0,36.0,141.0,1.0,3.0,16.0,2.0,4.0
242,SDN,NL,bartlja01,5500000,MIN,AL,892.0,3141.0,435.0,849.0,156.0,26.0,31.0,286.0,123.0,37.0,275.0,526.0,8.0,48.0,31.0,26.0,61.0
243,SLN,NL,bartobr01,390000,ATL,NL,83.0,153.0,23.0,41.0,9.0,2.0,2.0,13.0,3.0,2.0,19.0,39.0,0.0,2.0,4.0,1.0,5.0
244,CHN,NL,bartocl01,318600,CHN,AL,53.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,OAK,AL,bartoda02,1250000,OAK,AL,551.0,1744.0,242.0,431.0,94.0,11.0,30.0,184.0,13.0,7.0,290.0,348.0,10.0,14.0,19.0,18.0,25.0
246,SFN,NL,bartosh01,109000,SFN,NL,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
247,TEX,AL,bassan01,725000,SDN,NL,130.0,38.0,3.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0
248,BAL,AL,bassbr01,405000,BAL,AL,101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
249,SFN,NL,basske01,2000000,HOU,NL,1571.0,4839.0,609.0,1308.0,248.0,40.0,118.0,611.0,151.0,73.0,357.0,668.0,63.0,37.0,28.0,30.0,112.0
250,PIT,NL,bastaan01,3100000,PHI,NL,341.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
