,team_id_salary,league_id_salary,player_id,salary,team_id,league_id,pos,g,gs,inn_outs,po,a,e,dp,pb,wp,sb,cs,zr
3968,LAA,AL,salasfe01,1370000,SLN,NL,P,316.0,0.0,756.0,21.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3969,TBA,AL,salasju01,382000,TBA,AL,P,47.0,0.0,156.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,DET,AL,salasma01,450000,DET,AL,C,446.0,297.0,8057.0,1669.0,150.0,23.0,23.0,38.0,122.0,229.0,111.0,6.0
3971,KCA,AL,salazan01,100000,CHN,NL,SS,378.0,271.0,7310.0,409.0,852.0,33.0,161.0,0.0,0.0,0.0,0.0,0.0
3972,CLE,AL,salazda01,501500,CLE,AL,P,60.0,0.0,486.0,17.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
3973,ARI,NL,salazje01,393000,ARI,NL,CF,197.0,0.0,1758.0,120.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3974,CHN,NL,salazlu01,600000,SDN,NL,3B,1630.0,1222.0,33422.0,1747.0,1836.0,156.0,188.0,0.0,0.0,0.0,0.0,0.0
3975,SDN,NL,salazos01,408500,SDN,AL,1B,146.0,0.0,1797.0,224.0,46.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0
3976,CHA,AL,salech01,6000000,CHA,AL,P,196.0,0.0,2022.0,29.0,89.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
3977,CIN,NL,salkero01,120000,SEA,AL,P,45.0,34.0,568.0,9.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,LAA,AL,salmoti01,10150000,ANA,AL,OF,2664.0,1628.0,54491.0,4518.0,164.0,111.0,37.0,0.0,0.0,0.0,0.0,0.0
3979,MIA,NL,saltaja01,6000000,BOS,AL,C,713.0,0.0,16632.0,4841.0,297.0,68.0,60.0,55.0,0.0,490.0,138.0,0.0
3980,CHA,AL,samarje01,9800000,CHN,NL,P,254.0,0.0,2337.0,72.0,98.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0
3981,BOS,AL,sambijo01,500000,HOU,NL,P,461.0,5.0,1887.0,35.0,104.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0
3982,ATL,NL,sammocl01,400000,ATL,NL,C,30.0,0.0,516.0,134.0,6.0,0.0,0.0,3.0,0.0,12.0,6.0,0.0
3983,CAL,AL,sampebi01,225000,MON,AL,P,182.0,14.0,898.0,21.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3984,ATL,NL,samplbi01,470000,TEX,AL,LF,1464.0,1240.0,33286.0,2743.0,65.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0
3985,MIN,AL,sampsbe01,200000,MIN,AL,P,35.0,6.0,265.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,HOU,NL,sampsch01,815000,HOU,NL,P,174.0,0.0,1074.0,53.0,47.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
3987,LAN,NL,samueju01,2325000,TOR,AL,2B,1898.0,1682.0,44507.0,4138.0,3303.0,204.0,676.0,0.0,0.0,0.0,0.0,0.0
3988,TOR,AL,sanchaa01,1021600,TOR,AL,P,65.0,0.0,99.0,5.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,DET,AL,sanchal03,385000,MIL,NL,CF,750.0,0.0,9126.0,933.0,11.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
3990,DET,AL,sanchan01,16800000,FLO,NL,P,221.0,0.0,3531.0,122.0,165.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0
3991,CHA,AL,sanchan02,505000,HOU,NL,2B,150.0,0.0,3597.0,201.0,376.0,12.0,85.0,0.0,0.0,0.0,0.0,0.0
3992,FLO,NL,sanchbr01,425000,FLO,NL,P,195.0,0.0,705.0,11.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
3993,CHA,AL,sanchca01,510000,CHA,AL,2B,145.0,0.0,723.0,279.0,345.0,6.0,101.0,0.0,0.0,0.0,0.0,0.0
3994,SDN,NL,sanchdu01,1687500,LAN,NL,P,288.0,0.0,894.0,21.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,PIT,NL,sanchfr01,6250000,PIT,NL,2B,873.0,0.0,21399.0,1466.0,2099.0,45.0,512.0,0.0,0.0,0.0,0.0,0.0
3996,PIT,NL,sanchga01,2300000,PIT,NL,1B,613.0,0.0,13494.0,4347.0,339.0,25.0,367.0,0.0,0.0,0.0,0.0,0.0
3997,SFN,NL,sanchhe01,800000,SFN,NL,C,162.0,0.0,3150.0,947.0,79.0,11.0,7.0,16.0,0.0,108.0,37.0,0.0
3998,NYA,AL,sanchhu01,390000,NYA,AL,P,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,KCA,AL,sanchis01,70500,KCA,AL,P,30.0,1.0,136.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,CHN,NL,sanchje01,1425000,FLO,NL,P,162.0,39.0,1573.0,23.0,81.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
4001,KCA,AL,sanchjo01,5600000,SFN,NL,P,194.0,0.0,2355.0,18.0,83.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
4002,CAL,AL,sanchlu01,340000,CAL,AL,P,194.0,1.0,1109.0,9.0,70.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4003,KCA,AL,sanchre01,2300000,CHN,NL,SS,1483.0,715.0,34375.0,2303.0,4217.0,112.0,921.0,0.0,0.0,0.0,0.0,0.0
4004,PIT,NL,sanchto01,518000,PIT,NL,C,38.0,0.0,831.0,249.0,20.0,5.0,0.0,3.0,0.0,25.0,5.0,0.0
4005,CHN,NL,sandbry01,5975000,CHN,NL,2B,2136.0,2096.0,55269.0,3892.0,6648.0,120.0,1177.0,0.0,0.0,0.0,0.0,0.0
4006,SEA,AL,sandean01,202500,SEA,AL,OF,24.0,2.0,195.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,CIN,NL,sandede02,3666667,ATL,NL,CF,1097.0,956.0,26018.0,2288.0,40.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0
4008,KCA,AL,sandere02,5000000,CIN,NL,OF,3438.0,1772.0,65137.0,5251.0,160.0,112.0,30.0,0.0,0.0,0.0,0.0,0.0
4009,NYA,AL,sandesc01,2125000,CHN,NL,P,472.0,407.0,7685.0,153.0,264.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0
4010,DET,AL,sandesc02,1700000,SDN,NL,P,235.0,88.0,2045.0,49.0,57.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
4011,LAA,AL,sandofr01,414000,LAA,AL,3B,7.0,0.0,123.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4012,BOS,AL,sandopa01,17600000,SFN,NL,3B,971.0,0.0,21282.0,1065.0,1583.0,95.0,153.0,2.0,0.0,8.0,4.0,0.0
4013,SFN,NL,santaan01,100000,SFN,NL,SS,3.0,1.0,27.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4014,CLE,AL,santaca01,6000000,CLE,AL,1B,700.0,0.0,14421.0,5138.0,414.0,42.0,289.0,25.0,0.0,207.0,70.0,0.0
4015,MIN,AL,santada01,530000,MIN,AL,CF,249.0,0.0,2394.0,487.0,266.0,26.0,62.0,0.0,0.0,0.0,0.0,0.0
4016,ATL,NL,santaer01,14100000,LAA,AL,P,316.0,0.0,5652.0,146.0,163.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0
4017,LAN,NL,santafp01,750000,MON,NL,2B,1132.0,683.0,20403.0,1672.0,276.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0
4018,NYN,NL,santajo01,23145011,MIN,AL,P,360.0,0.0,6078.0,98.0,232.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0
4019,PHI,NL,santaju01,800000,TBA,AL,P,209.0,38.0,1437.0,19.0,49.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
4020,NYA,AL,santara01,500000,NYN,NL,SS,653.0,579.0,15629.0,1016.0,1703.0,90.0,366.0,0.0,0.0,0.0,0.0,0.0
4021,TOR,AL,santibe01,4000000,SDN,NL,C,1947.0,1343.0,48229.0,10955.0,968.0,152.0,141.0,157.0,449.0,998.0,529.0,48.0
4022,LAA,AL,santihe01,2290000,CHA,AL,P,141.0,0.0,1053.0,19.0,63.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
4023,PHI,NL,santijo03,700000,KCA,AL,P,229.0,0.0,897.0,21.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
4024,DET,AL,santira01,2100000,DET,AL,SS,923.0,0.0,18876.0,1103.0,2066.0,68.0,451.0,0.0,0.0,0.0,0.0,0.0
4025,MON,NL,santone01,282500,MON,NL,C,272.0,233.0,6396.0,1451.0,170.0,30.0,29.0,27.0,43.0,226.0,93.0,6.0
4026,TOR,AL,santose01,3750000,TOR,AL,P,194.0,0.0,501.0,13.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4027,PIT,NL,santovi01,500000,MIL,NL,P,186.0,0.0,1806.0,40.0,50.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
4028,CHN,NL,sappeda01,492000,CHN,NL,LF,156.0,0.0,1497.0,118.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
4029,BAL,AL,sarfade01,410000,BAL,AL,P,92.0,0.0,357.0,7.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4030,SEA,AL,sasakka01,8000000,SEA,AL,P,228.0,0.0,672.0,9.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
4031,NYN,NL,sassema01,775000,NYN,NL,C,466.0,321.0,8329.0,1681.0,118.0,34.0,20.0,14.0,58.0,230.0,85.0,1.0
4032,NYN,NL,satinjo01,506809,NYN,NL,1B,68.0,0.0,1437.0,365.0,46.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0
4033,PIT,NL,sauersc01,1566667,PIT,NL,P,471.0,0.0,1163.0,24.0,55.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
4034,ARI,NL,saundjo01,6000000,LAA,AL,P,235.0,0.0,4113.0,60.0,227.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0
4035,TOR,AL,saundmi01,2875000,SEA,AL,LF,1080.0,0.0,12762.0,1261.0,25.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0
4036,TBA,AL,saundto01,425000,TBA,AL,P,62.0,61.0,1037.0,18.0,34.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4037,PHI,NL,saverjo01,480000,PHI,NL,P,44.0,0.0,156.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,CHA,AL,saxst01,3575000,LAN,AL,2B,1778.0,1721.0,45342.0,3657.0,4817.0,190.0,998.0,0.0,0.0,0.0,0.0,0.0
4039,ML4,AL,scanlbo01,800000,CHN,NL,P,290.0,39.0,1610.0,40.0,79.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
4040,SFN,NL,scarsst01,375000,SFN,NL,2B,295.0,194.0,5552.0,535.0,476.0,30.0,138.0,0.0,0.0,0.0,0.0,0.0
4041,SEA,AL,schaeje01,165000,SEA,AL,3B,224.0,100.0,3122.0,176.0,307.0,23.0,65.0,0.0,0.0,0.0,0.0,0.0
4042,MIN,AL,schafjo02,1550000,ATL,NL,CF,774.0,0.0,8376.0,927.0,19.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
4043,MIL,NL,schaflo01,510500,MIL,NL,CF,405.0,0.0,2973.0,369.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
4044,PHI,NL,schalge01,109000,PHI,NL,1B,41.0,39.0,957.0,253.0,18.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0
4045,KCA,AL,schatda01,700000,MON,NL,P,504.0,121.0,3951.0,60.0,149.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0
4046,TEX,AL,schepta01,515200,TEX,AL,P,165.0,0.0,447.0,13.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4047,DET,AL,scherbi01,100000,CIN,NL,P,228.0,2.0,934.0,14.0,51.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
4048,WAS,NL,scherma01,17142000,DET,AL,P,240.0,0.0,3717.0,85.0,122.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0
4049,CHN,NL,schiena01,5000000,SFN,NL,OF,1303.0,0.0,13875.0,1169.0,50.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0
4050,BOS,AL,schilcu01,14500000,PHI,NL,P,569.0,215.0,9785.0,183.0,297.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0
4051,SDN,NL,schirca01,600000,BOS,NL,P,235.0,47.0,1660.0,35.0,48.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
4052,DET,AL,schleda01,490000,DET,AL,P,94.0,0.0,279.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,PHI,NL,schlibr01,414000,CHN,NL,P,78.0,0.0,192.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4054,BAL,AL,schmida01,675000,TEX,AL,P,376.0,63.0,2706.0,69.0,138.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0
4055,LAN,NL,schmija01,15703946,PIT,NL,P,323.0,117.0,5988.0,91.0,163.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
4056,ANA,AL,schmije01,170000,CAL,AL,P,9.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,PHI,NL,schmimi01,2250000,PHI,NL,3B,2399.0,2324.0,60976.0,2836.0,5193.0,328.0,580.0,0.0,0.0,0.0,0.0,0.0
4058,LAN,NL,schmost01,316000,LAN,NL,P,48.0,0.0,141.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4059,NYN,NL,schnebr01,4900000,MON,NL,C,998.0,0.0,24033.0,5988.0,438.0,39.0,72.0,38.0,0.0,405.0,228.0,0.0
4060,NYN,NL,schoesc01,3600000,ANA,AL,P,577.0,0.0,2917.0,53.0,157.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0
4061,CAL,AL,schofdi02,1600000,CAL,AL,SS,1356.0,1290.0,34362.0,2145.0,3883.0,146.0,901.0,0.0,0.0,0.0,0.0,0.0
4062,BAL,AL,schoojo01,515000,BAL,AL,2B,228.0,0.0,3543.0,372.0,609.0,19.0,143.0,0.0,0.0,0.0,0.0,0.0
4063,SEA,AL,schoomi01,800000,SEA,AL,P,260.0,0.0,875.0,13.0,42.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
4064,CIN,NL,schoupe01,3300000,CIN,NL,P,288.0,155.0,3445.0,40.0,153.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
4065,PHI,NL,schrest01,210000,PHI,NL,P,52.0,2.0,220.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4066,CAL,AL,schrobi01,407500,ML4,AL,C,375.0,326.0,8604.0,1814.0,167.0,15.0,44.0,14.0,79.0,236.0,76.0,1.0
4067,CLE,AL,schroke01,450000,MIN,AL,P,176.0,137.0,2700.0,69.0,78.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
4068,CLE,AL,schuldo01,110000,CLE,AL,P,76.0,59.0,1016.0,37.0,46.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
4069,MIN,AL,schuler01,113000,MIN,AL,P,46.0,0.0,180.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,SLN,NL,schumsk01,2750000,SLN,NL,CF,1659.0,0.0,19401.0,1534.0,1264.0,59.0,282.0,0.0,0.0,0.0,0.0,0.0
4071,BAL,AL,schuri01,185000,PHI,AL,3B,513.0,390.0,10608.0,600.0,689.0,80.0,77.0,0.0,0.0,0.0,0.0,0.0
4072,CHA,AL,schwaje01,150000,CHA,AL,P,54.0,0.0,207.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,DET,AL,schwami01,107000,DET,AL,P,14.0,4.0,145.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4074,LAN,NL,sciosmi01,2183333,LAN,NL,C,1395.0,1278.0,33700.0,8335.0,737.0,114.0,97.0,82.0,355.0,952.0,500.0,22.0
4075,CAL,AL,sconida01,130000,CAL,AL,1B,173.0,98.0,2761.0,981.0,59.0,14.0,91.0,0.0,0.0,0.0,0.0,0.0
4076,CHN,NL,scottga01,116000,CHN,NL,3B,62.0,52.0,1422.0,31.0,93.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0
4077,BAL,AL,scottlu01,6400000,HOU,AL,LF,836.0,0.0,10125.0,1017.0,36.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0
4078,HOU,NL,scottmi03,2412500,HOU,NL,P,347.0,319.0,6206.0,156.0,299.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0
4079,MON,NL,scottti01,700000,MON,NL,P,276.0,0.0,942.0,17.0,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
4080,OAK,AL,scribev01,512500,OAK,AL,P,125.0,0.0,264.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4081,CLE,AL,scuddsc01,750000,CIN,NL,P,96.0,64.0,1159.0,34.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,NYA,AL,scurrro01,450000,PIT,NL,P,332.0,7.0,1382.0,24.0,58.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4083,SFN,NL,scutama01,6666667,OAK,AL,2B,1401.0,0.0,33411.0,1958.0,3433.0,121.0,716.0,0.0,0.0,0.0,0.0,0.0
4084,NYA,AL,seabosc01,200000,SLN,NL,1B,41.0,0.0,489.0,49.0,38.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
4085,SEA,AL,seageky01,4500000,SEA,AL,3B,689.0,0.0,13833.0,461.0,1378.0,58.0,156.0,0.0,0.0,0.0,0.0,0.0
4086,BOS,AL,seaneru01,1900000,ATL,NL,P,544.0,0.0,1697.0,42.0,44.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
4087,LAN,NL,searara01,342500,ML4,AL,P,254.0,0.0,863.0,15.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,PHI,NL,searcst01,175000,DET,AL,P,70.0,21.0,561.0,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,CHA,AL,seaveto01,1136262,NYN,NL,P,656.0,647.0,14349.0,328.0,692.0,42.0,54.0,0.0,0.0,0.0,0.0,0.0
4090,DET,AL,seaybo01,2475000,DET,AL,P,261.0,0.0,669.0,9.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,TEX,AL,sebrabo01,140000,MON,NL,P,94.0,52.0,1100.0,24.0,43.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
4092,ATL,NL,seelbch02,200000,ATL,NL,P,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,PHI,NL,sefcike01,475000,PHI,NL,2B,456.0,188.0,6505.0,479.0,167.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0
4094,PHI,NL,segovza01,380000,PHI,NL,P,9.0,0.0,45.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,BAL,AL,seguida01,7000000,BAL,AL,1B,1354.0,1002.0,30698.0,8753.0,776.0,51.0,854.0,0.0,0.0,0.0,0.0,0.0
4096,MON,NL,seguife01,231500,MON,NL,1B,192.0,52.0,2387.0,477.0,35.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0
4097,MIL,NL,segurje01,534000,MIL,NL,SS,472.0,0.0,8631.0,621.0,1428.0,60.0,297.0,0.0,0.0,0.0,0.0,0.0
4098,CHA,AL,segurjo01,102500,CHA,AL,P,22.0,0.0,93.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,KCA,AL,seitzke01,1625000,KCA,AL,3B,1473.0,1251.0,32678.0,2638.0,2138.0,156.0,419.0,0.0,0.0,0.0,0.0,0.0
4100,CLE,AL,selbybi01,325000,CLE,AL,2B,190.0,22.0,2771.0,144.0,183.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0
4101,ANA,AL,seleaa01,8666667,BOS,AL,P,404.0,174.0,6461.0,119.0,233.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0
4102,BOS,AL,selleje01,135000,BOS,AL,P,61.0,51.0,989.0,28.0,43.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
4103,CLE,AL,selleju01,504000,LAN,NL,3B,95.0,0.0,1875.0,110.0,170.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0
4104,OAK,AL,semiema01,510000,CHA,AL,SS,237.0,0.0,2034.0,292.0,610.0,52.0,134.0,0.0,0.0,0.0,0.0,0.0
4105,SDN,NL,seminfr01,150000,SDN,NL,P,47.0,26.0,491.0,19.0,29.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
4106,TBA,AL,seoja01,1200000,NYN,NL,P,118.0,0.0,1818.0,35.0,85.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
4107,SDN,NL,serafda01,230000,MIN,NL,P,104.0,18.0,789.0,7.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4108,CHN,NL,servasc01,1645000,CHN,NL,C,798.0,667.0,18653.0,4774.0,385.0,48.0,53.0,53.0,172.0,556.0,206.0,4.0
4109,KCA,AL,servisc01,745000,CIN,NL,P,338.0,1.0,1248.0,25.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,SEA,AL,sexsori01,15500000,CLE,AL,1B,1448.0,181.0,34454.0,9907.0,953.0,61.0,951.0,0.0,0.0,0.0,0.0,0.0
4111,COL,NL,sextoch01,202000,COL,NL,2B,71.0,19.0,1302.0,90.0,94.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
4112,LAN,NL,sharpmi01,970000,LAN,NL,2B,474.0,278.0,7905.0,488.0,694.0,44.0,104.0,0.0,0.0,0.0,0.0,0.0
4113,TEX,AL,shavejo01,200000,TEX,AL,SS,78.0,40.0,1283.0,101.0,120.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0
4114,CLE,AL,shawbr01,1550000,CLE,AL,P,321.0,0.0,714.0,19.0,36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
4115,LAN,NL,shawje01,6383333,LAN,NL,P,633.0,19.0,2544.0,85.0,139.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0
4116,SLN,NL,sheafda01,425000,SLN,NL,C,378.0,244.0,6796.0,1374.0,180.0,17.0,29.0,12.0,75.0,167.0,60.0,1.0
4117,KCA,AL,shealry01,392500,KCA,AL,1B,145.0,0.0,3633.0,1148.0,76.0,5.0,124.0,0.0,0.0,0.0,0.0,0.0
4118,ANA,AL,sheetan01,275000,SEA,AL,SS,353.0,182.0,7454.0,427.0,721.0,37.0,157.0,0.0,0.0,0.0,0.0,0.0
4119,MIL,NL,sheetbe01,12125000,MIL,NL,P,250.0,0.0,4788.0,115.0,159.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0
4120,DET,AL,sheetla01,670000,BAL,AL,DH,1028.0,612.0,15088.0,1166.0,60.0,31.0,16.0,0.0,1.0,2.0,0.0,0.0
4121,FLO,NL,sheffga01,14936667,FLO,NL,OF,3872.0,1979.0,74359.0,4461.0,1287.0,203.0,144.0,0.0,0.0,0.0,0.0,0.0
4122,LAN,NL,shelbjo01,550000,BAL,AL,CF,1945.0,1444.0,41509.0,3898.0,110.0,72.0,29.0,0.0,0.0,0.0,0.0,0.0
4123,TEX,AL,sheldsc01,265000,TEX,AL,3B,153.0,11.0,2239.0,170.0,194.0,14.0,34.0,0.0,0.0,2.0,0.0,0.0
4124,WAS,NL,shellst01,425000,WAS,NL,P,43.0,0.0,165.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4125,DET,AL,sheltch01,365000,DET,AL,1B,261.0,0.0,5937.0,2087.0,141.0,15.0,207.0,3.0,0.0,0.0,0.0,0.0
4126,TOR,AL,shephro01,90000,TOR,AL,DH,143.0,42.0,1464.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,DET,AL,sheripa01,430000,DET,AL,OF,1614.0,1214.0,33436.0,2895.0,66.0,51.0,12.0,0.0,0.0,0.0,0.0,0.0
4128,SDN,NL,shermda02,109000,SDN,NL,CF,57.0,22.0,802.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4129,LAN,NL,sherrge01,4500000,SEA,AL,P,442.0,0.0,972.0,5.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4130,BOS,AL,shielja01,303000,ATL,NL,P,24.0,0.0,120.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4131,KCA,AL,shielja02,13500000,TBA,AL,P,319.0,0.0,5733.0,171.0,234.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0
4132,LAA,AL,shielsc01,5350000,LAA,AL,P,491.0,0.0,2091.0,60.0,95.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
4133,MIN,AL,shielst01,125000,ATL,AL,P,102.0,6.0,657.0,18.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
4134,CHN,NL,shielto01,130000,CHN,NL,1B,17.0,6.0,207.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4135,SFN,NL,shinjts01,1350000,NYN,NL,CF,605.0,0.0,6162.0,640.0,27.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0
4136,HOU,NL,shiplcr01,562500,SDN,NL,SS,532.0,281.0,8741.0,506.0,753.0,43.0,114.0,0.0,0.0,0.0,0.0,0.0
4137,NYA,AL,shirlbo01,750000,NYA,AL,P,434.0,162.0,4296.0,62.0,249.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0
4138,LAA,AL,shoemma01,517500,LAA,AL,P,53.0,0.0,423.0,19.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
4139,TBA,AL,shoppke01,3000000,CLE,AL,C,547.0,0.0,12495.0,3099.0,211.0,34.0,27.0,33.0,0.0,234.0,99.0,0.0
4140,MIL,NL,shousbr01,2000000,TEX,AL,P,467.0,0.0,1050.0,34.0,96.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
4141,SDN,NL,shower01,1450000,SDN,NL,P,332.0,235.0,4965.0,74.0,206.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0
4142,NYA,AL,shrevch01,510275,ATL,AL,P,74.0,0.0,36.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,CHA,AL,shuckja01,516000,LAA,AL,LF,425.0,0.0,3570.0,387.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,LAN,NL,shueypa01,3916667,CLE,AL,P,476.0,0.0,1591.0,40.0,71.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
4145,COL,NL,shumpte01,775000,COL,NL,2B,813.0,329.0,13659.0,994.0,1209.0,62.0,257.0,0.0,0.0,0.0,0.0,0.0
4146,DET,AL,siddajo01,190000,MON,NL,C,72.0,39.0,1180.0,267.0,30.0,5.0,4.0,7.0,16.0,38.0,20.0,1.0
