,team_id_salary,league_id_salary,salary,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,w,l,gs,sv,ipouts,er,baopp,era,wp,bk,bfp,gf,inn_outs,po,a,e,dp,Days Played
1671,TOR,AL,214500,234.0,0.0,89.0,150.0,0.0,0.0,11.0,0.0,0.0,0.0,42.0,56.0,7.0,8.0,0.0,0.0,0.0,3.0,8.0,0.0,2.5,395.0,69.0,1.08,19.630000000000003,2.0,2.5,591.0,30.0,395.0,8.0,25.0,5.0,1.0,903.0
1672,PHI,NL,21000000,2674.0,2.0,945.0,1884.75,0.0,0.0,176.0,0.0,0.0,0.0,667.5,1314.0,57.0,38.0,16.0,12.0,0.0,40.0,45.0,406.0,2.5,2387.5,370.0,4.03875,84.0375,40.0,2.5,3431.25,52.5,6327.0,185.0,268.0,20.0,23.0,7542.0
1673,TBA,AL,630000,21.0,0.0,20.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,13.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,8.0,0.0,68.0,19.0,0.34,19.86,1.0,0.0,102.0,2.0,68.0,0.0,2.0,0.0,0.0,219.0
1674,NYN,NL,450000,378.0,14.0,108.0,213.0,0.0,0.0,18.0,0.0,0.0,1.0,66.0,150.0,12.0,2.0,3.0,0.0,0.0,12.0,10.0,14.0,0.0,641.0,103.0,2.1100000000000003,35.129999999999995,13.0,2.5,901.0,43.0,641.0,12.0,40.0,0.0,3.0,2060.0
1675,WAS,NL,9000000,921.0,217.0,461.0,906.0,0.0,0.0,97.0,13.0,0.0,0.0,391.0,812.0,18.0,34.0,48.5,36.0,3.0,40.0,45.0,121.0,2.0,2387.5,370.0,3.157,58.86,26.0,2.5,3431.25,42.0,2523.0,51.0,119.0,13.0,10.0,3661.0
1676,DET,AL,1545000,1009.0,1037.0,144.0,252.0,45.0,17.0,10.0,62.0,57.0,22.0,92.0,315.0,0.0,10.0,11.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,913.0,14.0,11.0,3.0,1174.0
1677,ARI,NL,1543500,178.0,302.0,16.0,64.0,16.0,0.0,2.0,23.0,36.0,22.0,11.0,55.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,584.0,44.0,3.0,2.0,664.0
1678,ARI,NL,952500,174.0,17.0,72.0,139.0,0.0,0.0,18.0,0.0,0.0,0.0,73.0,85.0,12.0,4.0,8.0,1.0,0.0,3.0,4.0,9.0,0.0,351.0,63.0,1.384,32.52,3.0,0.0,551.0,19.0,348.0,6.0,8.0,4.0,2.0,1850.0
1679,SDN,NL,5139999,3007.0,85.0,671.0,1506.0,1.0,0.0,119.0,2.0,0.0,0.0,667.5,1314.0,57.0,47.0,4.0,0.0,2.0,40.0,45.0,74.0,2.5,2387.5,370.0,4.03875,73.6,40.0,2.5,3431.25,52.5,5428.0,78.0,180.0,21.0,11.0,7710.0
1680,ATL,NL,1522500,171.0,240.0,38.0,69.0,13.0,1.0,4.0,18.0,4.0,3.0,15.0,45.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,72.0,117.0,6.0,26.0,779.0
1681,ATL,NL,1209000,496.0,726.0,84.0,185.0,38.0,5.0,12.0,77.0,6.0,7.0,60.0,161.0,1.0,7.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.0,314.0,433.0,16.0,87.0,1517.0
1682,LAN,NL,6375000,1662.0,73.0,554.0,1094.0,2.0,0.0,89.0,5.0,0.0,1.0,467.0,878.0,57.0,24.0,5.0,0.0,0.0,40.0,45.0,192.0,2.5,2387.5,370.0,3.860000000000001,56.73,40.0,2.5,3431.25,52.5,3360.0,79.0,145.0,7.0,7.0,4864.0
1683,TOR,AL,204000,144.0,16.0,88.0,154.0,1.0,0.0,9.0,1.0,0.0,0.0,52.0,58.0,12.0,2.0,1.0,0.0,0.0,7.0,7.0,26.0,1.0,372.0,73.0,1.99,58.52,8.0,0.0,566.0,13.0,372.0,6.0,13.0,0.0,0.0,1829.0
1684,LAN,NL,981000,339.0,301.0,35.0,59.0,8.0,1.0,11.0,33.0,1.0,0.0,33.0,85.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,100.0,2.0,2.0,1.0,1106.0
1685,CHN,NL,14400000,1518.0,5.0,250.0,481.0,0.0,0.0,55.0,0.0,0.0,0.0,220.0,401.0,23.0,12.0,29.0,14.0,0.0,24.0,19.0,0.0,2.5,1429.0,228.0,2.633,43.84,18.0,2.5,2105.0,52.5,1431.0,15.0,65.0,6.0,4.0,2928.0
1686,CHN,NL,15900000,3409.75,3419.5,945.0,1884.75,152.5,17.5,174.0,357.5,62.5,35.0,667.5,642.0,57.0,34.0,17.0,43.5,70.0,0.0,0.0,542.5,0.0,3.0,1.0,0.25,9.0,0.0,0.0,4.0,1.0,23936.0,2443.75,534.25,64.5,87.0,5627.0
1687,PHI,NL,720000,204.0,73.0,165.0,317.0,0.0,0.0,27.0,1.0,0.0,0.0,95.0,193.0,3.0,17.0,9.0,0.0,1.0,16.0,16.0,80.0,0.0,827.0,152.0,0.68,23.3,7.0,2.0,1212.0,2.0,827.0,16.0,38.0,0.0,0.0,1491.0
1688,MIL,NL,9750000,1884.0,2810.0,442.0,746.0,145.0,17.5,58.0,302.0,53.0,25.0,275.0,486.0,12.0,28.0,28.0,20.0,57.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19058.0,1501.0,534.25,64.5,87.0,4755.0
1689,CAL,AL,2775000,561.0,19.0,225.0,457.0,1.0,0.0,27.0,2.0,0.0,0.0,183.0,210.0,13.0,26.0,6.0,0.0,0.0,22.0,30.0,78.0,2.5,1201.0,196.0,1.6900000000000002,31.76,18.0,2.5,1812.0,52.5,1201.0,32.0,73.0,5.0,6.0,3345.0
1690,NYN,NL,48000000,3409.75,3419.5,945.0,1435.0,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1314.0,20.0,47.0,29.0,38.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,70.0,27.0,13.0,4038.0
1691,SDN,NL,2970000,639.0,1012.0,131.0,244.0,46.0,2.0,40.0,141.0,62.5,35.0,172.0,264.0,5.0,6.0,1.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4788.0,2183.0,163.0,17.0,37.0,1219.0
1692,PIT,NL,600000,81.0,0.0,34.0,47.0,0.0,0.0,8.0,0.0,0.0,0.0,26.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,95.0,32.0,1.48,58.36,4.0,0.0,167.0,6.0,95.0,3.0,3.0,0.0,0.0,1317.0
1693,ATL,NL,1620000,700.0,104.0,344.0,683.0,0.0,0.0,72.0,2.0,0.0,0.0,245.0,428.0,36.0,12.0,14.0,0.0,1.0,22.0,32.0,116.0,2.5,1916.0,306.0,3.02,51.95,24.0,2.5,2743.0,52.5,1916.0,42.0,85.0,10.0,5.0,3377.0
1694,CIN,NL,18750000,1556.0,76.0,421.0,865.0,0.0,0.0,98.0,3.0,1.0,0.0,272.0,454.0,48.0,26.0,26.0,19.0,0.0,40.0,44.0,30.0,2.5,2387.5,364.0,3.3040000000000003,59.93,27.0,2.0,3431.25,52.5,2421.0,59.0,161.0,7.0,13.0,3587.0
1695,OAK,AL,1522500,78.0,0.0,59.0,130.0,0.0,0.0,15.0,0.0,0.0,0.0,38.0,81.0,0.0,5.0,1.0,2.0,0.0,6.0,9.0,21.0,0.0,361.0,54.0,0.498,7.91,5.0,0.0,520.0,1.0,15.0,12.0,12.0,2.0,1.0,352.0
1696,BOS,AL,465000,288.0,1.0,48.0,104.0,0.0,0.0,10.0,0.0,0.0,0.0,29.0,96.0,9.0,2.0,1.0,0.0,0.0,4.0,7.0,0.0,2.5,365.0,45.0,0.77,10.64,4.0,0.0,493.0,49.0,365.0,10.0,18.0,1.0,1.0,1132.0
1697,MIN,AL,1455000,345.0,0.0,82.0,160.0,0.0,0.0,18.0,0.0,0.0,0.0,53.0,76.0,3.0,9.0,4.0,4.0,0.0,7.0,3.0,0.0,1.0,422.0,78.0,1.774,31.52,8.0,1.0,636.0,35.0,420.0,8.0,19.0,3.0,4.0,1448.0
1698,OAK,AL,1537500,228.0,8.0,177.0,405.0,0.0,0.0,36.0,0.0,0.0,0.0,153.0,424.0,2.0,9.0,11.0,12.0,21.0,33.0,20.0,74.0,0.0,1473.0,157.0,0.6629999999999999,8.48,30.0,1.0,1991.0,0.0,849.0,64.0,74.0,4.0,4.0,807.0
1699,TOR,AL,2400000,1509.0,1988.0,239.0,518.0,116.0,8.0,19.0,187.0,4.0,11.0,228.0,274.0,2.0,19.0,48.5,14.0,49.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15191.0,923.0,534.25,64.0,87.0,4068.0
1700,ARI,NL,990000,232.0,230.0,33.0,46.0,7.0,1.0,2.0,12.0,2.0,1.0,26.0,41.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,65.0,83.0,7.0,11.0,1896.0
1701,SFN,NL,825000,1210.0,1398.0,168.0,374.0,48.0,17.5,31.0,180.0,62.5,35.0,84.0,278.0,11.0,4.0,5.0,14.0,35.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14444.0,2443.75,144.0,42.0,87.0,2221.0
1702,LAA,AL,1506750,224.0,281.0,29.0,70.0,13.0,1.0,3.0,31.0,1.0,5.0,14.0,78.0,1.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,162.0,142.0,5.0,29.0,784.0
1703,SLN,NL,19500000,1430.0,2567.0,322.0,628.0,152.5,14.0,90.0,352.0,25.0,6.0,190.0,556.0,18.0,35.0,6.0,37.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18114.0,915.0,534.25,64.5,87.0,2223.0
1704,BOS,AL,11100000,3409.75,3419.5,657.0,1400.0,152.5,17.5,130.0,357.5,62.5,35.0,460.0,364.0,57.0,39.0,3.0,41.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23936.0,2443.75,169.0,64.5,30.0,4041.0
1705,BOS,AL,1650000,813.0,1078.0,147.0,254.0,58.0,5.0,17.0,103.0,6.0,11.0,83.0,286.0,2.0,29.0,23.0,10.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8235.0,563.0,534.25,38.0,87.0,3298.0
1706,TEX,AL,600000,310.0,168.0,30.0,36.0,1.0,1.0,0.0,10.0,10.0,7.0,13.0,33.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.0,152.0,10.0,2.0,1.0,1156.0
1707,NYN,NL,2925000,792.0,2.0,145.0,276.0,0.0,0.0,13.0,0.0,0.0,0.0,133.0,205.0,17.0,24.0,13.0,13.0,0.0,10.0,12.0,0.0,2.0,809.0,132.0,1.5579999999999998,26.79,18.0,2.0,1221.0,52.5,810.0,20.0,40.0,5.0,4.0,1828.0
1708,LAN,NL,50000001,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1314.0,57.0,55.5,3.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,198.0,64.5,87.0,5114.0
1709,DET,AL,1545000,99.0,5.0,105.0,184.0,0.0,0.0,21.0,0.0,0.0,0.0,56.0,136.0,4.0,12.0,2.0,5.0,8.0,9.0,12.0,30.0,0.0,487.0,97.0,0.5700000000000001,10.66,2.0,0.0,718.0,1.0,237.0,9.0,14.0,6.0,2.0,470.0
1710,ANA,AL,600000,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,0.19,3.0,2.0,0.0,27.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0
1711,PHI,NL,6000000,360.0,213.0,330.0,638.0,7.0,0.0,66.0,19.0,0.0,0.0,253.0,520.0,11.0,10.0,15.0,1.0,3.0,38.0,25.0,194.0,0.0,1884.0,289.0,2.33,48.23,32.0,2.0,2690.0,7.0,1884.0,31.0,61.0,6.0,5.0,2854.0
1712,TEX,AL,2250000,1000.0,1573.0,181.0,397.0,82.0,3.0,71.0,217.0,62.5,35.0,67.0,332.0,8.0,10.0,1.0,6.0,40.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,9003.0,1714.0,135.0,18.0,27.0,3715.0
1713,PHI,NL,2175000,211.0,113.0,248.0,409.0,9.0,0.0,48.0,10.0,0.0,1.0,203.0,307.0,8.0,14.0,16.0,2.0,0.0,18.0,25.0,136.0,0.0,1152.0,220.0,0.96,22.630000000000003,26.0,2.0,1703.0,1.0,1152.0,27.0,40.0,8.0,4.0,1997.0
1714,SLN,NL,1449000,579.0,675.0,86.0,151.0,30.0,4.0,17.0,61.0,28.0,4.0,52.0,201.0,7.0,12.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4827.0,247.0,512.0,30.0,87.0,1494.0
1715,CIN,NL,5250000,1327.0,1902.0,254.0,446.0,76.0,12.0,86.0,307.0,17.0,6.0,260.0,477.0,16.0,6.0,2.0,13.0,37.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13712.0,575.0,534.25,63.0,79.0,2952.0
1716,SFN,NL,327000,27.0,1.0,12.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,39.0,7.0,0.26,5.25,0.0,0.0,64.0,2.0,39.0,0.0,3.0,1.0,0.0,656.0
1717,TEX,AL,22200000,3049.0,3419.5,643.0,1166.0,152.5,17.5,119.0,357.5,31.0,15.0,519.0,555.0,16.0,22.0,6.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,78.0,64.5,18.0,2978.0
1718,HOU,AL,18000000,1497.0,2.0,169.0,378.0,0.0,0.0,34.0,0.0,0.0,0.0,132.0,471.0,24.0,16.0,24.0,5.0,6.0,29.0,30.0,0.0,2.5,1441.0,149.0,1.508,19.530000000000005,17.0,0.0,1941.0,52.5,1257.0,35.0,98.0,4.0,6.0,2371.0
1719,BAL,AL,15600000,1782.0,6.0,365.0,673.0,0.0,0.0,78.0,0.0,0.0,0.0,329.0,666.0,21.0,29.0,21.0,19.0,2.0,30.0,45.0,8.0,2.5,2161.0,339.0,3.256,64.78,40.0,1.0,3144.0,52.5,2133.0,28.0,59.0,8.0,2.0,4289.0
1720,CIN,NL,1125000,864.0,880.0,86.0,214.0,41.0,2.0,20.0,88.0,14.0,12.0,71.0,158.0,10.0,4.0,3.0,6.0,13.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7868.0,1133.0,66.0,13.0,59.0,3667.0
1721,NYA,AL,1661700,687.0,1172.0,140.0,296.0,49.0,10.0,22.0,113.0,8.0,5.0,92.0,207.0,8.0,20.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836.0,450.0,534.25,32.0,87.0,1124.0
1722,LAN,NL,78000000,1097.0,291.0,869.0,1884.75,16.0,0.0,191.5,14.0,4.0,0.0,524.0,1314.0,17.0,55.5,48.5,36.0,23.0,40.0,45.0,323.0,1.0,2387.5,370.0,3.263,45.32,40.0,2.5,3431.25,8.0,5613.0,177.0,296.0,7.0,29.0,4151.0
1723,DET,AL,720000,126.0,6.0,147.0,264.0,0.0,0.0,34.0,1.0,0.0,0.0,77.0,119.0,5.0,7.0,2.0,3.0,0.0,10.0,16.0,60.0,0.0,671.0,137.0,0.972,21.11,4.0,0.0,984.0,1.0,672.0,7.0,27.0,4.0,0.0,2559.0
1724,CAL,AL,2100000,3409.75,3419.5,945.0,1833.0,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1278.0,50.0,55.5,48.5,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,5939.0
1725,SLN,NL,1530000,407.0,433.0,60.0,116.0,29.0,8.0,20.0,55.0,4.0,4.0,27.0,141.0,2.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,259.0,6.0,7.0,1.0,524.0
1726,TBA,AL,16500000,2533.0,3215.0,471.0,864.0,152.5,5.0,118.0,357.5,24.0,5.0,466.0,784.0,22.0,45.0,1.0,16.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,1917.0,45.0,25.0,8.0,2951.0
1727,OAK,AL,1477500,141.0,4.0,120.0,245.0,0.0,0.0,46.0,0.0,0.0,0.0,74.0,238.0,2.0,5.0,4.0,6.0,0.0,21.0,11.0,47.0,0.0,847.0,113.0,0.4619999999999999,6.890000000000001,7.0,0.0,1159.0,0.0,846.0,12.0,22.0,0.0,0.0,457.0
1728,LAN,NL,3000000,3409.75,3419.5,759.0,1688.0,152.5,17.5,24.0,357.5,62.5,35.0,338.0,664.0,37.0,25.0,48.5,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,6238.0
1729,ATL,NL,3450000,3409.75,3419.5,945.0,1884.75,152.5,17.5,152.0,357.5,62.5,35.0,667.5,898.0,51.0,14.0,31.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,299.0,64.5,87.0,6488.0
1730,CIN,NL,37500000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,1314.0,57.0,55.5,8.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,261.0,64.5,73.0,7710.0
1731,BAL,AL,195000,201.0,15.0,115.0,238.0,0.0,0.0,19.0,0.0,0.0,0.0,73.0,110.0,7.0,4.0,2.0,0.0,0.0,7.0,15.0,48.0,2.5,611.0,104.0,2.1500000000000004,35.86,6.0,2.5,913.0,15.0,611.0,13.0,30.0,3.0,0.0,3574.0
1732,PIT,NL,12750000,1446.0,15.0,282.0,557.0,0.0,0.0,55.0,3.0,0.0,0.0,242.0,568.0,25.0,31.0,24.0,20.0,4.0,25.0,36.0,16.0,2.5,1757.0,266.0,4.03875,67.64,25.0,0.0,2534.0,52.5,1659.0,26.0,71.0,7.0,5.0,5539.0
1733,CHN,NL,1594500,501.0,4.0,134.0,232.0,0.0,0.0,24.0,0.0,0.0,0.0,90.0,229.0,4.0,7.0,5.0,10.0,6.0,16.0,17.0,19.0,2.5,692.0,119.0,1.222,23.14,23.0,0.0,1003.0,36.0,543.0,19.0,21.0,3.0,1.0,1205.0
1734,KCA,AL,6000000,1657.0,43.0,553.0,958.0,0.0,0.0,83.0,2.0,0.0,0.0,503.0,635.0,46.0,47.0,22.0,14.0,0.0,40.0,45.0,140.0,2.5,2387.5,370.0,3.902,75.8,40.0,2.0,3431.25,52.5,2808.0,107.0,142.0,18.0,21.0,6109.0
1735,MIL,NL,15000000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,553.0,1240.0,44.0,31.0,38.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,173.0,64.5,40.0,5822.0
1736,BAL,AL,9000000,2358.0,0.0,403.0,825.0,0.0,0.0,73.0,0.0,0.0,0.0,260.0,494.0,36.0,21.0,7.0,12.0,0.0,31.0,32.0,30.0,2.5,2204.0,370.0,4.03875,78.69,20.0,2.5,3226.0,52.5,2203.0,25.0,85.0,7.0,5.0,4844.0
1737,TBA,AL,3765000,1711.0,1461.0,203.0,349.0,78.0,8.0,40.0,186.0,22.0,10.0,199.0,349.0,8.0,5.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10089.0,807.0,36.0,11.0,6.0,2248.0
1738,PHI,NL,1260000,3409.75,3419.5,451.0,1077.0,130.0,17.5,7.0,308.0,39.0,35.0,525.0,253.0,51.0,8.0,40.0,39.0,70.0,0.0,0.0,542.5,0.0,5.0,2.0,0.8300000000000001,18.0,0.0,0.0,11.0,2.0,23936.0,2443.75,190.0,64.0,60.0,5866.0
1739,TEX,AL,9900000,1426.0,660.0,945.0,1884.75,19.0,1.0,191.5,36.0,3.0,0.0,667.5,1314.0,57.0,55.5,48.5,0.0,11.0,40.0,45.0,542.5,2.5,2387.5,370.0,3.9100000000000006,64.1,40.0,2.5,3431.25,38.0,7463.0,181.0,343.0,22.0,19.0,5144.0
1740,BOS,AL,1500000,219.0,25.0,82.0,172.0,0.0,0.0,14.0,2.0,0.0,0.0,66.0,87.0,5.0,3.0,4.0,0.0,0.0,7.0,8.0,23.0,0.0,443.0,64.0,1.519,30.71,7.0,2.0,661.0,22.0,442.0,6.0,25.0,3.0,0.0,3691.0
1741,HOU,AL,1545000,575.0,666.0,78.0,160.0,30.0,2.0,11.0,63.0,15.0,10.0,83.0,192.0,1.0,4.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263.0,494.0,14.0,9.0,2.0,748.0
1742,BAL,AL,1449999,2191.0,3125.0,373.0,729.0,126.0,9.0,121.0,357.5,24.0,22.0,483.0,496.0,34.0,21.0,29.0,24.0,45.0,0.0,0.0,542.5,0.0,7.0,0.0,0.22,0.0,0.0,0.0,11.0,1.0,23318.0,1555.0,534.25,64.5,87.0,3693.0
1743,KCA,AL,327000,106.0,101.0,11.0,23.0,3.0,0.0,4.0,11.0,0.0,0.0,18.0,23.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,78.0,10.0,0.0,1.0,1.0,1178.0
1744,DET,AL,1095000,3409.75,3419.5,553.0,1153.0,152.5,17.5,99.0,357.5,27.0,33.0,566.0,558.0,41.0,36.0,32.0,35.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,133.0,64.5,34.0,5496.0
1745,CAL,AL,13000002,1941.0,3159.0,431.0,818.0,148.0,17.5,117.0,357.5,62.5,33.0,197.0,504.0,13.0,36.0,15.0,35.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22427.0,778.0,534.25,64.5,87.0,3357.0
1746,CHN,NL,16500000,3409.75,3419.5,945.0,1884.75,152.5,17.5,90.0,357.5,62.5,35.0,364.0,954.0,24.0,55.5,40.0,42.0,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,5518.0
1747,ATL,NL,2632500,714.0,1.0,100.0,203.0,0.0,0.0,15.0,0.0,0.0,0.0,105.0,104.0,20.0,11.0,11.0,2.0,0.0,12.0,8.0,0.0,2.0,550.0,83.0,1.938,38.59,11.0,0.0,835.0,39.0,552.0,12.0,19.0,1.0,3.0,1599.0
1748,CLE,AL,1950000,1089.0,49.0,258.0,515.0,0.0,0.0,61.0,0.0,0.0,0.0,238.0,536.0,38.0,27.0,1.0,0.0,0.0,29.0,34.0,2.0,2.5,1785.0,230.0,2.46,34.79,14.0,2.5,2519.0,52.5,1785.0,25.0,47.0,6.0,2.0,3011.0
1749,SEA,AL,18750000,2725.0,1.0,477.0,894.0,0.0,0.0,138.0,0.0,0.0,0.0,348.0,798.0,39.0,16.0,24.0,16.0,1.0,40.0,45.0,50.0,2.5,2387.5,370.0,4.03875,84.0375,25.0,2.0,3431.25,52.5,2833.0,28.0,86.0,4.0,4.0,5953.0
1750,KCA,AL,8850000,1152.0,0.0,945.0,1884.75,0.0,0.0,155.0,0.0,0.0,0.0,667.5,1314.0,39.0,55.5,0.0,0.0,0.0,40.0,45.0,542.5,2.0,2387.5,370.0,3.83,78.48,40.0,2.5,3431.25,14.0,6670.0,237.0,352.0,19.0,32.0,4753.0
1751,LAN,NL,19500000,203.0,232.0,25.0,52.0,9.0,1.0,11.0,36.0,1.0,0.0,7.0,63.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,35.0,3.0,3.0,561.0
1752,CHA,AL,2812500,438.0,0.0,49.0,139.0,0.0,0.0,7.0,0.0,0.0,0.0,69.0,125.0,11.0,10.0,9.0,8.0,5.0,6.0,9.0,0.0,2.5,451.0,48.0,1.381,14.57,5.0,0.0,651.0,52.5,447.0,12.0,20.0,3.0,2.0,1428.0
1753,HOU,NL,327000,118.0,125.0,8.0,25.0,4.0,2.0,1.0,14.0,1.0,0.0,10.0,32.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,20.0,50.0,2.0,5.0,177.0
1754,LAN,NL,14134497,1665.0,3.0,263.0,580.0,0.0,0.0,69.0,1.0,0.0,0.0,207.0,413.0,29.0,19.0,22.0,19.0,2.0,27.0,35.0,3.0,2.5,1869.0,244.0,2.962,44.22,30.0,0.0,2618.0,52.5,1869.0,61.0,91.0,2.0,2.0,3687.0
1755,SLN,NL,7275000,3409.75,3419.5,730.0,1618.0,152.5,17.5,191.5,357.5,62.5,35.0,609.0,862.0,57.0,32.0,9.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,534.25,64.5,87.0,5126.0
1756,LAA,AL,46500000,3409.75,3419.5,945.0,1884.75,152.5,17.5,191.5,357.5,62.5,35.0,667.5,985.0,57.0,55.5,0.0,43.5,70.0,0.0,0.0,542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23936.0,2443.75,161.0,64.5,41.0,5487.0
1757,CIN,NL,2550000,1260.0,1678.0,197.0,473.0,53.0,17.5,11.0,127.0,42.0,17.0,64.0,249.0,2.0,3.0,46.0,6.0,25.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9546.0,654.0,534.25,43.0,87.0,2950.0
